datetime, Max, Min, Average,
04/06/2018 11,25,23.60000038,24.1933334, 
04/06/2018 12,26.10000038,24.39999962,25.20666666, 
04/06/2018 13,25.89999962,25,25.47499997, 
04/06/2018 14,25.79999924,25,25.39333347, 
04/06/2018 15,25,23.29999924,23.88620679, 
04/06/2018 16,23.89999962,23.20000076,23.52999992, 
04/06/2018 17,23.20000076,21.89999962,22.47833341, 
04/06/2018 18,21.89999962,20.60000038,21.19333356, 
04/06/2018 19,20.70000076,18.79999924,19.81320777, 
04/06/2018 20,18.79999924,14.89999962,15.65499989, 
04/06/2018 21,15.69999981,14.80000019,15.25666658, 
04/06/2018 22,15.5,15.10000038,15.38499997, 
04/06/2018 23,15.69999981,15.30000019,15.51333335, 
04/07/2018 00,15.80000019,15.30000019,15.62666666, 
04/07/2018 01,15.39999962,15.19999981,15.28499985, 
04/07/2018 02,15.69999981,15.10000038,15.35500005, 
04/07/2018 03,16.20000076,15.69999981,16.0016669, 
04/07/2018 04,16.60000038,16.10000038,16.41833337, 
04/07/2018 05,16.70000076,16.39999962,16.58166698, 
04/07/2018 06,16.70000076,16.29999924,16.52166675, 
04/07/2018 07,17.79999924,16.5,17.07166665, 
04/07/2018 08,19.10000038,17.79999924,18.51071419, 
04/07/2018 09,20.29999924,19.20000076,19.83500007, 
04/07/2018 10,20.89999962,18.79999924,20.21166668, 
04/07/2018 11,19.10000038,18.70000076,18.89333305, 
04/07/2018 12,20.60000038,18.70000076,19.48833326, 
04/07/2018 13,21.20000076,20.5,21.00500027, 
04/07/2018 14,23.20000076,21.20000076,22.35333344, 
04/07/2018 15,24.5,23.10000038,23.93666658, 
04/07/2018 16,24.70000076,23.60000038,23.9700002, 
04/07/2018 17,23.89999962,21.89999962,22.84499992, 
04/07/2018 18,21.79999924,20.20000076,21.08999996, 
04/07/2018 19,20.20000076,19.10000038,19.60500008, 
04/07/2018 20,19.10000038,18,18.49166676, 
04/07/2018 21,18.10000038,17.5,17.84500014, 
04/07/2018 22,17.5,16.29999924,17.01333338, 
04/07/2018 23,16.70000076,16.10000038,16.43500004, 
04/08/2018 00,16,15.5,15.72333339, 
04/08/2018 01,15.39999962,14.89999962,15.10166674, 
04/08/2018 02,15.19999981,14.60000038,14.87833331, 
04/08/2018 03,15.19999981,14.39999962,14.73500002, 
04/08/2018 04,14.5,13.80000019,14.19666665, 
04/08/2018 05,14.10000038,13.80000019,13.91666668, 
04/08/2018 06,14.89999962,14.10000038,14.40000005, 
04/08/2018 07,16.29999924,14.80000019,15.33166668, 
04/08/2018 08,19.10000038,16.39999962,17.9916666, 
04/08/2018 09,20.70000076,19.20000076,19.90333335, 
04/08/2018 10,22.60000038,20.70000076,21.79500008, 
04/08/2018 11,22.79999924,22.10000038,22.49166679, 
04/08/2018 12,23.70000076,22.60000038,23.21833331, 
04/08/2018 13,25,23.39999962,24.32833328, 
04/08/2018 14,25.39999962,24.29999924,24.88166666, 
04/08/2018 15,24.70000076,23.39999962,23.94500008, 
04/08/2018 16,24.79999924,24,24.32166678, 
04/08/2018 17,24.29999924,22.60000038,23.26666679, 
04/08/2018 18,22.60000038,21.29999924,21.93166676, 
04/08/2018 19,21.29999924,20.70000076,20.97833363, 
04/08/2018 20,20.70000076,19.5,20.02333336, 
04/08/2018 21,19.39999962,18.5,18.89499989, 
04/08/2018 22,18.5,17.70000076,18.02499997, 
04/08/2018 23,17.79999924,17.10000038,17.40333341, 
04/09/2018 00,17,16.20000076,16.5766668, 
04/09/2018 01,16.20000076,15.60000038,15.83666674, 
04/09/2018 02,15.60000038,15.19999981,15.37666656, 
04/09/2018 03,15.60000038,15.30000019,15.48166672, 
04/09/2018 04,15.80000019,15.30000019,15.49666672, 
04/09/2018 05,15.80000019,15.5,15.68666681, 
04/09/2018 06,16.10000038,15.5,15.85000016, 
04/09/2018 07,16,14.19999981,14.69999994, 
04/09/2018 08,15.80000019,14.39999962,15.18500004, 
04/09/2018 09,19.79999924,16,17.21666663, 
04/09/2018 10,22.5,19.89999962,21.37333323, 
04/09/2018 11,23.39999962,22.20000076,22.58666655, 
04/09/2018 12,22.79999924,22.10000038,22.42166669, 
04/09/2018 13,24.79999924,22.5,23.37666664, 
04/09/2018 14,25.20000076,23.79999924,24.35499999, 
04/09/2018 15,25.60000038,23.79999924,24.70166661, 
04/09/2018 16,23.79999924,22.5,23.03833332, 
04/09/2018 17,22.5,22,22.1950002, 
04/09/2018 18,22.10000038,20.5,21.04666681, 
04/09/2018 19,20.70000076,20.39999962,20.55500021, 
04/09/2018 20,20.39999962,19.70000076,20.02999999, 
04/09/2018 21,19.79999924,19.10000038,19.42833344, 
04/09/2018 22,19.10000038,18.29999924,18.79666672, 
04/09/2018 23,18.29999924,17.5,17.87333352, 
04/10/2018 00,17.5,17.10000038,17.42166653, 
04/10/2018 01,17.10000038,16.20000076,16.5833333, 
04/10/2018 02,16.79999924,16.10000038,16.49000009, 
04/10/2018 03,16.10000038,15.5,15.72166678, 
04/10/2018 04,16.10000038,15.5,15.88, 
04/10/2018 05,15.80000019,15.30000019,15.54833344, 
04/10/2018 06,16.39999962,15.39999962,15.81000001, 
04/10/2018 07,17.89999962,16.5,17.0833333, 
04/10/2018 08,20.70000076,18,19.27166678, 
04/10/2018 09,22.39999962,20.79999924,21.61833324, 
04/10/2018 10,22.89999962,22,22.41500009, 
04/10/2018 11,23.60000038,22.29999924,23.06999998, 
04/10/2018 12,22.39999962,21.20000076,21.72999992, 
04/10/2018 13,21.20000076,19.70000076,20.23999996, 
04/10/2018 14,21.10000038,19.39999962,19.97000017, 
04/10/2018 15,21.39999962,20.39999962,20.86166677, 
04/10/2018 16,21.20000076,19.70000076,20.36333338, 
04/10/2018 17,21.89999962,21.20000076,21.6183335, 
04/10/2018 18,21.29999924,19.89999962,20.45166664, 
04/10/2018 19,20,18.89999962,19.28333343, 
04/10/2018 20,18.89999962,18.10000038,18.44500001, 
04/10/2018 21,18,17.29999924,17.57166637, 
04/10/2018 22,17.29999924,16.89999962,17.02333333, 
04/10/2018 23,17,16.20000076,16.79166667, 
04/11/2018 00,16.39999962,16,16.16166703, 
04/11/2018 01,16,15.89999962,15.97999992, 
04/11/2018 02,16,15.39999962,15.69666673, 
04/11/2018 03,15.39999962,15,15.14833337, 
04/11/2018 04,15.10000038,14.69999981,14.93499997, 
04/11/2018 05,15.30000019,14.80000019,14.94833331, 
04/11/2018 06,15.80000019,15.30000019,15.58333337, 
04/11/2018 07,17.5,15.80000019,16.82333331, 
04/11/2018 08,19.70000076,17.60000038,18.78000011, 
04/11/2018 09,22,19.79999924,20.82666655, 
04/11/2018 10,23.5,22,22.62166653, 
04/11/2018 11,25,23.5,24.22833354, 
04/11/2018 12,25.29999924,24.20000076,24.70499992, 
04/11/2018 13,25,23.29999924,24.0483333, 
04/11/2018 14,24.5,23.29999924,23.9016667, 
04/11/2018 15,25.20000076,23.79999924,24.24999997, 
04/11/2018 16,23.89999962,22.29999924,22.86785684, 
04/11/2018 17,22.29999924,19.10000038,21.30166648, 
04/11/2018 18,19.39999962,18.20000076,18.70499976, 
04/11/2018 19,18.29999924,17.60000038,17.8550004, 
04/11/2018 20,17.79999924,17.20000076,17.5033336, 
04/11/2018 21,17.29999924,17,17.16333377, 
04/11/2018 22,17.20000076,16.20000076,16.65666669, 
04/11/2018 23,16.20000076,15.60000038,15.79000014, 
04/12/2018 00,15.60000038,15,15.32499998, 
04/12/2018 01,14.89999962,14.5,14.71500009, 
04/12/2018 02,14.5,13.69999981,14.18666658, 
04/12/2018 03,13.80000019,13.5,13.64333348, 
04/12/2018 04,13.80000019,13.5,13.58833337, 
04/12/2018 05,13.60000038,13.30000019,13.45166658, 
04/12/2018 06,14.69999981,13.60000038,14.10833337, 
04/12/2018 07,16.60000038,14.80000019,15.58333332, 
04/12/2018 08,19.29999924,16.70000076,18.29636373, 
04/12/2018 09,20.20000076,18.79999924,19.58833323, 
04/12/2018 10,22.5,20.20000076,21.62833338, 
04/12/2018 11,23.39999962,22.10000038,22.84000006, 
04/12/2018 12,23.60000038,22.89999962,23.2749999, 
04/12/2018 13,23.5,22.70000076,23.04333315, 
04/12/2018 14,23.79999924,23.10000038,23.38999996, 
04/12/2018 15,23.5,22.60000038,23.19333315, 
04/12/2018 16,23.70000076,22.60000038,23.17666693, 
04/12/2018 17,23.29999924,21.89999962,22.50499992, 
04/12/2018 18,21.89999962,21.39999962,21.65666688, 
04/12/2018 19,21.39999962,20.5,21.02666677, 
04/12/2018 20,20.5,19.70000076,20.1216664, 
04/12/2018 21,19.70000076,19.10000038,19.3766667, 
04/12/2018 22,19.10000038,17.5,18.22000001, 
04/12/2018 23,17.5,16.79999924,17.11499977, 
04/13/2018 00,16.89999962,16.5,16.68333352, 
04/13/2018 01,16.5,15,15.61666675, 
04/13/2018 02,15.10000038,14.39999962,14.77499992, 
04/13/2018 03,14.5,14.19999981,14.38833321, 
04/13/2018 04,14.60000038,14.10000038,14.36000013, 
04/13/2018 05,14.19999981,13.89999962,14.01166652, 
04/13/2018 06,15.10000038,13.80000019,14.43, 
04/13/2018 07,17.10000038,15.19999981,16.06000009, 
04/13/2018 08,19.79999924,17.10000038,18.39333324, 
04/13/2018 09,22.60000038,20,21.35999997, 
04/13/2018 10,24.29999924,22.20000076,23.37500019, 
04/13/2018 11,25.20000076,24,24.57833354, 
04/13/2018 12,25.60000038,25,25.3500001, 
04/13/2018 13,25.60000038,25,25.31166668, 
04/13/2018 14,26,25.29999924,25.6500001, 
04/13/2018 15,25.89999962,25,25.33666665, 
04/13/2018 16,25.29999924,24.70000076,24.98596496, 
04/13/2018 17,25.10000038,23.10000038,23.81833347, 
04/13/2018 18,23.10000038,22.29999924,22.67333333, 
04/13/2018 19,22.29999924,21.89999962,22.15500005, 
04/13/2018 20,21.89999962,21.39999962,21.59833352, 
04/13/2018 21,21.60000038,20.5,21.01000013, 
04/13/2018 22,20.39999962,19.10000038,20.01499987, 
04/13/2018 23,19,17.79999924,18.24999994, 
04/14/2018 00,17.79999924,16.79999924,17.26999989, 
04/14/2018 01,16.79999924,15.5,16.07666678, 
04/14/2018 02,15.60000038,15.19999981,15.41166655, 
04/14/2018 03,15.30000019,14.30000019,14.84666672, 
04/14/2018 04,14.39999962,13.89999962,14.245, 
04/14/2018 05,14.30000019,13.5,13.93833338, 
04/14/2018 06,15.10000038,13.60000038,14.16499996, 
04/14/2018 07,17.10000038,15.10000038,15.92333334, 
04/14/2018 08,20.5,17.20000076,19.24666659, 
04/14/2018 09,23.20000076,20.29999924,21.75833324, 
04/14/2018 10,25,23.29999924,24.07666686, 
04/14/2018 11,26.20000076,25,25.70166674, 
04/14/2018 12,26.29999924,25.10000038,25.81166677, 
04/14/2018 13,25.60000038,25.10000038,25.3149999, 
04/14/2018 14,26.29999924,25.20000076,25.75833324, 
04/14/2018 15,27,25.79999924,26.3399999, 
04/14/2018 16,26.5,25.29999924,25.97499984, 
04/14/2018 17,25.39999962,23.70000076,24.6433335, 
04/14/2018 18,23.70000076,22.39999962,22.94000006, 
04/14/2018 19,22.39999962,21.20000076,21.71166668, 
04/14/2018 20,21.20000076,20,20.74833342, 
04/14/2018 21,20,18.60000038,19.37674416, 
04/14/2018 22,18.60000038,17.70000076,18.08269218, 
04/14/2018 23,17.60000038,16.5,16.93191488, 
04/15/2018 00,16.60000038,16.20000076,16.44090895, 
04/15/2018 01,16.20000076,15.19999981,15.76315805, 
04/15/2018 02,15.30000019,14.60000038,14.93725491, 
04/15/2018 03,15.10000038,14.69999981,14.872093, 
04/15/2018 04,14.69999981,14.10000038,14.46153842, 
04/15/2018 05,14.19999981,13.60000038,14.04423097, 
04/15/2018 06,15.39999962,14.10000038,14.45853654, 
04/15/2018 07,17.39999962,15.39999962,16.34166676, 
04/15/2018 08,21,17.5,19.22166672, 
04/15/2018 09,23.89999962,20.89999962,21.83166672, 
04/15/2018 10,25,23.5,24.34666659, 
04/15/2018 11,26.20000076,24.60000038,25.4266668, 
04/15/2018 12,26.79999924,25.70000076,26.3183334, 
04/15/2018 13,27.60000038,26.20000076,26.72499997, 
04/15/2018 14,27.5,27,27.21499993, 
04/15/2018 15,27.89999962,26.70000076,27.36000007, 
04/15/2018 16,26.79999924,25.79999924,26.29499992, 
04/15/2018 17,25.89999962,24.60000038,25.26666663, 
04/15/2018 18,24.60000038,23.29999924,23.85999991, 
04/15/2018 19,23.20000076,22.20000076,22.67500019, 
04/15/2018 20,22.20000076,21.20000076,21.67999996, 
04/15/2018 21,21.39999962,20.70000076,20.96166652, 
04/15/2018 22,20.89999962,19.70000076,20.3216665, 
04/15/2018 23,19.70000076,19,19.21153864, 
04/16/2018 00,19,18.70000076,18.79999965, 
04/16/2018 01,18.79999924,17.5,18.16166677, 
04/16/2018 02,17.79999924,17.29999924,17.58500001, 
04/16/2018 03,17.29999924,16.60000038,16.93166685, 
04/16/2018 04,16.60000038,16.20000076,16.46166684, 
04/16/2018 05,16.5,16.29999924,16.41833302, 
04/16/2018 06,17,16.20000076,16.54333356, 
04/16/2018 07,18.79999924,17,17.98333327, 
04/16/2018 08,21.5,18.89999962,20.17333355, 
04/16/2018 09,23.79999924,21.5,22.88666674, 
04/16/2018 10,24.79999924,23.39999962,24.08833335, 
04/16/2018 11,26.39999962,25,25.62500013, 
04/16/2018 12,26.60000038,25.70000076,26.19166673, 
04/16/2018 13,26.79999924,25.89999962,26.3016668, 
04/16/2018 14,27.39999962,26,26.49999994, 
04/16/2018 15,27.20000076,26.39999962,26.7614035, 
04/16/2018 16,26.70000076,25.89999962,26.28166663, 
04/16/2018 17,26.10000038,25,25.48771925, 
04/16/2018 18,25,23.5,24.3, 
04/16/2018 19,23.60000038,22,22.7433334, 
04/16/2018 20,22,21.79999924,21.91499968, 
04/16/2018 21,21.89999962,21.20000076,21.60166651, 
04/16/2018 22,21.20000076,20.70000076,20.93166672, 
04/16/2018 23,21,20.20000076,20.71333345, 
04/17/2018 00,20.10000038,18.5,19.07333339, 
04/17/2018 01,18.60000038,18,18.37931025, 
04/17/2018 02,18.10000038,17.70000076,17.91833305, 
04/17/2018 03,17.79999924,17.29999924,17.46166643, 
04/17/2018 04,17.60000038,17.29999924,17.51914901, 
04/17/2018 05,17.70000076,15,16.61166679, 
04/17/2018 06,15.19999981,14.39999962,14.7516667, 
04/17/2018 07,16.20000076,14.60000038,15.27833338, 
04/17/2018 08,20.39999962,16.29999924,18.4583333, 
04/17/2018 09,22.20000076,20.5,21.35833352, 
04/17/2018 10,25,22.20000076,23.34499989, 
04/17/2018 11,25,24,24.46333354, 
04/17/2018 12,25.60000038,24.29999924,24.96166658, 
04/17/2018 13,25.79999924,24.5,25.09833352, 
04/17/2018 14,25,23.79999924,24.2149999, 
04/17/2018 15,25.70000076,25,25.36166655, 
04/17/2018 16,25.29999924,23.89999962,24.32333352, 
04/17/2018 17,23.89999962,17.89999962,21.32166656, 
04/17/2018 18,18,17.39999962,17.63166663, 
04/17/2018 19,19,18,18.60000003, 
04/17/2018 20,18.89999962,18.29999924,18.55833333, 
04/17/2018 21,18.5,18.20000076,18.35999997, 
04/17/2018 22,18.20000076,17.5,17.90500015, 
04/17/2018 23,17.5,17.10000038,17.36333345, 
04/18/2018 00,17.10000038,16.60000038,16.90000006, 
04/18/2018 01,16.70000076,16.29999924,16.57000027, 
04/18/2018 02,16.20000076,15.69999981,15.92, 
04/18/2018 03,15.80000019,15.5,15.5833334, 
04/18/2018 04,15.5,15.39999962,15.43333308, 
04/18/2018 05,15.39999962,15.19999981,15.32833319, 
04/18/2018 06,16.39999962,15.30000019,15.71166674, 
04/18/2018 07,18.70000076,16.5,17.42833338, 
04/18/2018 08,19.29999924,18.60000038,18.93333349, 
04/18/2018 09,21.70000076,19.10000038,20.70500015, 
04/18/2018 10,23.89999962,21.79999924,22.97833335, 
04/18/2018 11,24.70000076,23.5,24.1833333, 
04/18/2018 12,26.10000038,24.20000076,25.34666659, 
04/18/2018 13,26.70000076,25.5,26.10333331, 
04/18/2018 14,26.70000076,25.29999924,25.80999991, 
04/18/2018 15,25.5,24.20000076,24.92666683, 
04/18/2018 16,24.29999924,23.5,23.91499987, 
04/18/2018 17,23.5,22.60000038,23.06500006, 
04/18/2018 18,22.60000038,21.89999962,22.2140351, 
04/18/2018 19,21.89999962,21.29999924,21.58166672, 
04/18/2018 20,21.29999924,20.89999962,21.11000023, 
04/18/2018 21,21,20.5,20.77333323, 
04/18/2018 22,20.5,19.79999924,20.00333306, 
04/18/2018 23,20,19.89999962,19.91666635, 
04/19/2018 00,20,19.5,19.69166667, 
04/19/2018 01,19.5,19.39999962,19.44893598, 
04/19/2018 02,19.39999962,18.70000076,19.08499985, 
04/19/2018 03,18.70000076,18,18.29387747, 
04/19/2018 04,18.10000038,17.89999962,17.96666654, 
04/19/2018 05,18,17.79999924,17.89333293, 
04/19/2018 06,18.5,17.70000076,18.0199996, 
04/19/2018 07,19.89999962,18.39999962,18.93833323, 
04/19/2018 08,21.29999924,19.79999924,20.31999982, 
04/19/2018 09,22.60000038,21.29999924,21.88499997, 
04/19/2018 10,24.10000038,22,23.06000001, 
04/19/2018 11,25.20000076,24.10000038,24.64500017, 
04/19/2018 12,25.70000076,24.60000038,25.08000018, 
04/19/2018 13,25.89999962,25.10000038,25.56530614, 
04/19/2018 14,26.79999924,25.70000076,26.23000008, 
04/19/2018 15,26.89999962,26,26.47333323, 
04/19/2018 16,26.39999962,25.20000076,25.87000004, 
04/19/2018 17,25.60000038,24,24.7183335, 
04/19/2018 18,24,23.29999924,23.62499978, 
04/19/2018 19,23.29999924,21.89999962,22.56166649, 
04/19/2018 20,21.89999962,19.60000038,20.40588244, 
04/19/2018 21,19.60000038,19.39999962,19.46833321, 
04/19/2018 22,19.5,19.20000076,19.31333335, 
04/19/2018 23,19.39999962,18.39999962,19.02833347, 
04/20/2018 00,18.39999962,17,17.4983333, 
04/20/2018 01,17.20000076,16.89999962,17.02666677, 
04/20/2018 02,17.20000076,16.70000076,16.94166676, 
04/20/2018 03,16.79999924,16.5,16.60000032, 
04/20/2018 04,16.5,16.39999962,16.44833314, 
04/20/2018 05,16.5,16.39999962,16.43333308, 
04/20/2018 06,17,16.39999962,16.70350864, 
04/20/2018 07,18.60000038,17.10000038,17.76500003, 
04/20/2018 08,21.20000076,18.70000076,19.96333345, 
04/20/2018 09,23.89999962,21.20000076,22.61333329, 
04/20/2018 10,25.20000076,23.79999924,24.42833322, 
04/20/2018 11,27.39999962,25.20000076,26.32000001, 
04/20/2018 12,27.70000076,27.10000038,27.32666655, 
04/20/2018 13,28.10000038,26.89999962,27.34166676, 
04/20/2018 14,27.5,26.89999962,27.22999996, 
04/20/2018 15,27.5,26.60000038,27.02666674, 
04/20/2018 16,27.20000076,26.29999924,26.69833352, 
04/20/2018 17,26.79999924,24.89999962,25.75333347, 
04/20/2018 18,24.79999924,23.5,24.10500008, 
04/20/2018 19,23.5,22.5,23.03833345, 
04/20/2018 20,22.5,21.39999962,22.06666648, 
04/20/2018 21,21.39999962,20.29999924,20.95333335, 
04/20/2018 22,20.29999924,19.79999924,20.00166661, 
04/20/2018 23,19.79999924,18.70000076,19.18166672, 
04/21/2018 00,18.60000038,17.89999962,18.29333328, 
04/21/2018 01,18.39999962,17.20000076,17.87499997, 
04/21/2018 02,17.79999924,17,17.43166714, 
04/21/2018 03,17.60000038,16.5,17.00000006, 
04/21/2018 04,16.39999962,15.69999981,16.0050001, 
04/21/2018 05,15.89999962,15.5,15.78499997, 
04/21/2018 06,16.79999924,15.89999962,16.22833354, 
04/21/2018 07,18.29999924,16.79999924,17.55897424, 
04/21/2018 08,22.5,19.60000038,21.06607141, 
04/21/2018 09,26,22.39999962,23.67833325, 
04/21/2018 10,27.20000076,25.5,26.32000004, 
04/21/2018 11,28,26.89999962,27.34500004, 
04/21/2018 12,28.39999962,27.39999962,27.84333328, 
04/21/2018 13,28.29999924,27.60000038,27.99230777, 
04/21/2018 14,29.10000038,27.89999962,28.26666679, 
04/21/2018 15,28.5,27.89999962,28.0983333, 
04/21/2018 16,28.10000038,27.20000076,27.62999986, 
04/21/2018 17,27.20000076,26,26.69333347, 
04/21/2018 18,26,25,25.42790697, 
04/21/2018 19,25,24.29999924,24.76999995, 
04/21/2018 20,24.20000076,18.20000076,19.7516668, 
04/21/2018 21,20.5,19.29999924,19.98833326, 
04/21/2018 22,19.89999962,19.20000076,19.50833352, 
04/21/2018 23,19.39999962,18.79999924,19.1216665, 
