datetime, Max, Min, Average
09/18/2017 01, 21.2999992371, 21, 21.175000364120454, 
09/18/2017 02, 21.7999992371, 21.2999992371, 21.594444769388886, 
09/18/2017 03, 21.1000003815, 19.5, 19.832075766798102, 
09/18/2017 04, 19.5, 19.1000003815, 19.31833321252335, 
09/18/2017 05, 19.5, 19.2999992371, 19.389999580371672, 
09/18/2017 06, 19.5, 19.2999992371, 19.378332869201685, 
09/18/2017 07, 20, 19.5, 19.78181807777818, 
09/18/2017 08, 20.5, 19.7000007629, 20.14999990464168, 
09/18/2017 09, 23.2999992371, 20.3999996185, 21.350000038146003, 
09/18/2017 10, 26.3999996185, 25, 25.81052624552632, 
09/18/2017 11, 27.3999996185, 26.1000003815, 26.601666609441665, 
09/18/2017 12, 26.7999992371, 24.5, 25.543333212551683, 
09/18/2017 13, 25.3999996185, 24.5, 24.886666774749997, 
09/18/2017 14, 26.7999992371, 25.1000003815, 25.551666545875012, 
09/18/2017 15, 26.8999996185, 25.2000007629, 25.80666637420169, 
09/18/2017 16, 26.1000003815, 23.8999996185, 24.896666685741664, 
09/18/2017 17, 24, 23, 23.607499837882493, 
09/18/2017 18, 23, 22.5, 22.676363858314534, 
09/18/2017 19, 22.5, 22.2000007629, 22.29999996052759, 
09/18/2017 20, 22.5, 22.2000007629, 22.313333098093345, 
09/18/2017 21, 22.2999992371, 21.7999992371, 22.048333231603348, 
09/18/2017 22, 21.8999996185, 21.7000007629, 21.82999954224001, 
09/18/2017 23, 22, 21.7999992371, 21.91666634875834, 
09/19/2017 00, 21.8999996185, 21.7000007629, 21.73166716890331, 
09/19/2017 01, 21.7999992371, 21.6000003815, 21.698334026303314, 
09/19/2017 02, 21.7999992371, 21.6000003815, 21.72333354949334, 
09/19/2017 03, 21.7000007629, 21.6000003815, 21.62500047684999, 
09/19/2017 04, 21.6000003815, 21.5, 21.56857169017143, 
09/19/2017 05, 21.5, 21.2999992371, 21.439999771110024, 
09/19/2017 06, 21.5, 21.3999996185, 21.42438995545122, 
09/19/2017 07, 22.5, 21.5, 21.82115393418462, 
09/19/2017 08, 24.2000007629, 22.5, 23.756666564931667, 
09/19/2017 09, 25, 24.2000007629, 24.60833346048, 
09/19/2017 10, 25.7000007629, 25, 25.373333326983317, 
09/19/2017 11, 27.3999996185, 25.7000007629, 26.388888888884438, 
09/19/2017 12, 27.7999992371, 26.7000007629, 27.179245390977346, 
09/19/2017 13, 26.7999992371, 24.2000007629, 25.17250003815, 
09/19/2017 14, 26.8999996185, 24.5, 25.167857306350008, 
09/19/2017 15, 28.2999992371, 26.7999992371, 27.779411540311763, 
09/19/2017 16, 28.7000007629, 27.2999992371, 27.873333199811675, 
09/19/2017 17, 27.7000007629, 25.1000003815, 25.941666571299997, 
09/19/2017 18, 25.1000003815, 24.3999996185, 24.736666711170002, 
09/19/2017 19, 24.3999996185, 23.8999996185, 24.273333104455013, 
09/19/2017 20, 23.8999996185, 23.5, 23.64166673024833, 
09/19/2017 21, 23.5, 23.2999992371, 23.472727168687285, 
09/19/2017 22, 23.2999992371, 22.8999996185, 23.071428753076198, 
09/19/2017 23, 22.8999996185, 22.6000003815, 22.645000235263318, 
09/20/2017 00, 22.7000007629, 22.6000003815, 22.651667245223322, 
09/20/2017 01, 22.6000003815, 21.8999996185, 22.206818277190916, 
09/20/2017 02, 22, 21.7999992371, 21.89999961852169, 
09/20/2017 03, 21.8999996185, 21.7000007629, 21.823332786573346, 
09/20/2017 04, 22, 21.8999996185, 21.944999790175, 
09/20/2017 05, 21.8999996185, 21.7000007629, 21.789830288645756, 
09/20/2017 06, 22.2999992371, 21.7999992371, 22.02045449343863, 
09/20/2017 07, 22.8999996185, 22.3999996185, 22.681132298596236, 
09/20/2017 08, 24.5, 22.8999996185, 23.478333218886668, 
09/20/2017 09, 26.1000003815, 24.5, 25.07499995599424, 
09/20/2017 10, 26.2000007629, 25.2999992371, 25.72941174227059, 
09/20/2017 11, 27.3999996185, 26.3999996185, 26.944186055381405, 
09/20/2017 12, 26.7999992371, 24.2000007629, 24.995000108081662, 
09/20/2017 13, 27, 25, 25.99499985377001, 
09/20/2017 14, 25.7000007629, 23.2000007629, 23.851666673018347, 
09/20/2017 15, 23.5, 22.6000003815, 23.169642891198208, 
09/20/2017 16, 23.2000007629, 22.7000007629, 22.977192995843836, 
09/20/2017 17, 23.2000007629, 22.7999992371, 22.92666638691335, 
09/20/2017 18, 22.7999992371, 22.6000003815, 22.676667054493304, 
09/20/2017 19, 22.7999992371, 22.6000003815, 22.68000022889199, 
09/20/2017 20, 22.7000007629, 22.3999996185, 22.546666844691668, 
09/20/2017 21, 22.3999996185, 22.1000003815, 22.233333524059994, 
09/20/2017 22, 22.1000003815, 21.1000003815, 21.640000184381655, 
09/20/2017 23, 21.1000003815, 20.7000007629, 20.94666655859002, 
09/21/2017 00, 20.7999992371, 20.6000003815, 20.70333388643998, 
09/21/2017 01, 20.7999992371, 20.7000007629, 20.766666412366686, 
09/21/2017 02, 21, 20.7999992371, 20.90999965667667, 
09/21/2017 03, 21, 20.7000007629, 20.845651833904345, 
09/21/2017 04, 20.6000003815, 20.3999996185, 20.44324302671622, 
09/21/2017 05, 20.6000003815, 20.5, 20.541666825625008, 
09/21/2017 06, 21.2000007629, 20.5, 20.898333644863314, 
09/21/2017 07, 21.2000007629, 19.7000007629, 20.565000247948316, 
09/21/2017 08, 19.8999996185, 19.6000003815, 19.680000305180013, 
09/21/2017 09, 20.3999996185, 19.8999996185, 20.09666662215834, 
09/21/2017 10, 20.7000007629, 20.2000007629, 20.42333313623167, 
09/21/2017 11, 21.8999996185, 20.3999996185, 21.166666897851517, 
09/21/2017 12, 25.5, 21.7000007629, 23.421666653943337, 
09/21/2017 13, 25.7999992371, 25, 25.397825945989126, 
09/21/2017 14, 26.3999996185, 25.7999992371, 26.114633885824393, 
09/21/2017 15, 28.2999992371, 26.3999996185, 27.396153780134618, 
09/21/2017 16, 28.2000007629, 26.5, 27.58833316168002, 
09/21/2017 17, 26.7000007629, 24.2999992371, 25.16833327611834, 
09/21/2017 18, 24.2999992371, 22.5, 23.483333269759996, 
09/21/2017 19, 22.3999996185, 21.7999992371, 21.95499966940669, 
09/21/2017 20, 21.8999996185, 21.7000007629, 21.808333333309996, 
09/21/2017 21, 21.7000007629, 21.3999996185, 21.543333498630002, 
09/21/2017 22, 21.3999996185, 21.2000007629, 21.286363471636363, 
09/21/2017 23, 21.2000007629, 21.1000003815, 21.190909819136362, 
09/22/2017 00, 21.5, 21.2999992371, 21.3913039331913, 
09/22/2017 01, 21.2999992371, 21, 21.171667067199998, 
09/22/2017 02, 21, 20.7999992371, 20.893332926430023, 
09/22/2017 03, 21, 20.7999992371, 20.906666310606674, 
09/22/2017 04, 20.8999996185, 20.6000003815, 20.73499997457666, 
09/22/2017 05, 20.7000007629, 20.6000003815, 20.649123375871923, 
09/22/2017 06, 21, 20.6000003815, 20.674418915158142, 
09/22/2017 07, 22.2000007629, 21, 21.52586210185517, 
09/22/2017 08, 23.2000007629, 22.2000007629, 22.82790716304419, 
09/22/2017 09, 25.2000007629, 23.2999992371, 23.523529164932352, 
09/22/2017 10, 26.6000003815, 25.2000007629, 25.589999866493333, 
09/22/2017 11, 26.5, 25.3999996185, 25.79833326340167, 
09/22/2017 12, 26.2999992371, 25.3999996185, 25.87499968210667, 
09/22/2017 13, 26.5, 25.6000003815, 26.098333390548326, 
09/22/2017 14, 27.3999996185, 25.1000003815, 25.87166655858667, 
09/22/2017 15, 27.5, 25, 25.82833328246833, 
09/22/2017 16, 27.2999992371, 25.7999992371, 26.711666679388337, 
09/22/2017 17, 26.2999992371, 24.7999992371, 25.48666655223166, 
09/22/2017 18, 24.7999992371, 23.2999992371, 23.971666685739997, 
09/22/2017 19, 23.2999992371, 23, 23.155000400546655, 
09/22/2017 20, 23, 22.6000003815, 22.76166674296332, 
09/22/2017 21, 22.6000003815, 22.1000003815, 22.44833339056, 
09/22/2017 22, 22, 21.7000007629, 21.81833324431168, 
09/22/2017 23, 21.8999996185, 21.2000007629, 21.520000012704994, 
09/23/2017 00, 21.2999992371, 21.2000007629, 21.208333969083334, 
09/23/2017 01, 21.2000007629, 21, 21.11500043868499, 
09/23/2017 02, 21.2000007629, 21, 21.121154308326915, 
09/23/2017 03, 21.2000007629, 20.7000007629, 20.78333346048333, 
09/23/2017 04, 20.8999996185, 20.6000003815, 20.788333320603314, 
09/23/2017 05, 20.7000007629, 20.2999992371, 20.466666539506672, 
09/23/2017 06, 21.5, 20.6000003815, 21.073333358758337, 
09/23/2017 07, 22.3999996185, 21.5, 21.83166666030333, 
09/23/2017 08, 25.2000007629, 22.3999996185, 24.10333340962334, 
09/23/2017 09, 26.7000007629, 25.2000007629, 25.799999999998324, 
09/23/2017 10, 27.2999992371, 25.7000007629, 26.39500007628999, 
09/23/2017 11, 28.3999996185, 27.2000007629, 27.740000057218328, 
09/23/2017 12, 28.5, 27.7999992371, 28.15166660945, 
09/23/2017 13, 28.7999992371, 27.7999992371, 28.35438581098423, 
09/23/2017 14, 29, 27.6000003815, 28.063333320610003, 
09/23/2017 15, 28.6000003815, 27.7000007629, 28.02333329518333, 
09/23/2017 16, 27.7999992371, 26.6000003815, 27.346666526798334, 
09/23/2017 17, 26.6000003815, 25.3999996185, 25.781666564940004, 
09/23/2017 18, 25.3999996185, 24.7999992371, 25.09333330789668, 
09/23/2017 19, 24.7999992371, 24.2000007629, 24.55277766122778, 
09/23/2017 20, 24.2000007629, 23.7999992371, 23.968333212533366, 
09/23/2017 21, 23.7000007629, 23.2999992371, 23.44999980926336, 
09/23/2017 22, 23.2999992371, 22.7000007629, 22.988461714521147, 
09/23/2017 23, 22.7000007629, 22.2000007629, 22.483333428716662, 
09/24/2017 00, 22.3999996185, 22, 22.270175130745614, 
09/24/2017 01, 22, 21.8999996185, 21.909999656650015, 
09/24/2017 02, 21.7999992371, 21.2000007629, 21.406666755668315, 
09/24/2017 03, 21.2000007629, 20.6000003815, 20.928333473211662, 
09/24/2017 04, 20.6000003815, 20.3999996185, 20.476922988884624, 
09/24/2017 05, 20.2000007629, 20, 20.09393975228485, 
09/24/2017 06, 20.8999996185, 20, 20.350000095363338, 
09/24/2017 07, 22.6000003815, 20.8999996185, 21.589285714287502, 
09/24/2017 08, 26, 22.8999996185, 24.855319124587247, 
09/24/2017 09, 27.2000007629, 25.7000007629, 26.26666669845499, 
09/24/2017 10, 28.6000003815, 26.7000007629, 27.696666653953336, 
09/24/2017 11, 30.2000007629, 28.2000007629, 28.99666652680167, 
09/24/2017 12, 30.2000007629, 28.5, 29.714999930066668, 
09/24/2017 13, 29.3999996185, 28.2000007629, 28.761666774738327, 
09/24/2017 14, 29.3999996185, 27.6000003815, 28.796666622163333, 
09/24/2017 15, 27.7000007629, 26, 26.827500104905, 
09/24/2017 16, 26.2999992371, 25.7999992371, 26.005882225790227, 
09/24/2017 17, 26.1000003815, 25, 25.725000031788323, 
09/24/2017 18, 25, 24.1000003815, 24.568333562221657, 
09/24/2017 19, 24.1000003815, 23.5, 23.809999847419984, 
09/24/2017 20, 23.5, 23.1000003815, 23.274999968211638, 
09/24/2017 21, 23.2000007629, 22.7999992371, 23.08000030518333, 
09/24/2017 22, 22.8999996185, 22.5, 22.625000190754985, 
09/24/2017 23, 22.5, 21.7000007629, 22.080487832785376, 
09/25/2017 00, 21.7000007629, 21.3999996185, 21.471111000888904, 
09/25/2017 01, 21.5, 21, 21.221666844684986, 
09/25/2017 02, 21, 20.6000003815, 20.773333326973322, 
09/25/2017 03, 20.6000003815, 20.2999992371, 20.472727168709092, 
09/25/2017 04, 20.5, 20.2999992371, 20.395237695595238, 
09/25/2017 05, 20.5, 20.2999992371, 20.389999580385005, 
09/25/2017 06, 21.1000003815, 20.5, 20.775000063580006, 
09/25/2017 07, 22.6000003815, 21.1000003815, 21.761666838326672, 
09/25/2017 08, 25, 22.7000007629, 24.034999847415005, 
09/25/2017 09, 26, 25, 25.601666800180002, 
09/25/2017 10, 27.7000007629, 25.7999992371, 26.894871442748716, 
09/25/2017 11, 29.2000007629, 27.7999992371, 28.519999980926666, 
09/25/2017 12, 28.8999996185, 28.5, 28.67166690826166, 
09/25/2017 13, 29.5, 28.7000007629, 29.064999771120007, 
09/25/2017 14, 29.3999996185, 28.7000007629, 28.966666634878333, 
09/25/2017 15, 28.7000007629, 27.5, 28.103333473206657, 
09/25/2017 16, 28, 26.7000007629, 27.41999994912833, 
09/25/2017 17, 27.1000003815, 25.2000007629, 25.85666653316502, 
09/25/2017 18, 25.2000007629, 24.6000003815, 24.776190757752374, 
09/25/2017 19, 24.6000003815, 23.8999996185, 23.96774162782258, 
09/25/2017 20, 23.8999996185, 23.2999992371, 23.533333110800022, 
09/25/2017 21, 23.3999996185, 22.8999996185, 23.16833302179667, 
09/25/2017 22, 23, 22.7999992371, 22.9166663487817, 
09/25/2017 23, 23, 22.7999992371, 22.88857100348572, 
09/26/2017 00, 22.7999992371, 22.6000003815, 22.713333797433304, 
09/26/2017 01, 22.7000007629, 22.5, 22.568333594011662, 
09/26/2017 02, 22.7000007629, 22.1000003815, 22.45333366393665, 
09/26/2017 03, 22, 21.7999992371, 21.929999732966696, 
09/26/2017 04, 21.7999992371, 21.6000003815, 21.637500166925005, 
09/26/2017 05, 21.7999992371, 21.6000003815, 21.740677817408464, 
09/26/2017 06, 22.2999992371, 21.6000003815, 21.837288193783056, 
09/26/2017 07, 23.5, 22.2999992371, 22.758181728007266, 
09/26/2017 08, 24.2999992371, 23.7999992371, 24.04833345411998, 
09/26/2017 09, 27.2999992371, 24.2000007629, 25.425000158941668, 
09/26/2017 10, 28.2000007629, 26.3999996185, 27.241666825604984, 
09/26/2017 11, 29.5, 28.1000003815, 28.689999961858334, 
09/26/2017 12, 29.2999992371, 28, 28.63166678747334, 
09/26/2017 13, 29.6000003815, 28, 28.74651181420465, 
09/26/2017 14, 28.7000007629, 27.6000003815, 28.262500190727497, 
09/26/2017 15, 28.2999992371, 27.6000003815, 27.97708340485624, 
09/26/2017 16, 28.2999992371, 27.1000003815, 27.769230915946157, 
09/26/2017 17, 25.7999992371, 25, 25.42142868043214, 
09/26/2017 18, 24.7999992371, 24, 24.32833337784333, 
09/26/2017 19, 24, 23.6000003815, 23.766666952754978, 
09/26/2017 20, 23.6000003815, 23.2999992371, 23.449999809280033, 
09/26/2017 21, 23.2999992371, 22.6000003815, 23.033333365125007, 
09/26/2017 22, 22.7999992371, 22.6000003815, 22.66666711171332, 
09/26/2017 23, 22.7000007629, 22.1000003815, 22.43333365121666, 
09/27/2017 00, 22.2999992371, 22, 22.138461479790386, 
09/27/2017 01, 22.2000007629, 22.1000003815, 22.168182459727277, 
09/27/2017 02, 22.2000007629, 21.7000007629, 21.973684310921055, 
09/27/2017 03, 21.2000007629, 20.7000007629, 20.962500333772926, 
09/27/2017 04, 20.6000003815, 19.8999996185, 20.199999936421683, 
09/27/2017 05, 20.2999992371, 19.7000007629, 19.991666603091677, 
09/27/2017 06, 20.3999996185, 19.6000003815, 19.85833358764834, 
09/27/2017 07, 22, 20.3999996185, 21.110000069929992, 
09/27/2017 08, 23.7999992371, 22.1000003815, 23.08541667462083, 
09/27/2017 09, 26.2999992371, 24.7999992371, 25.809374928487493, 
09/27/2017 10, 28, 26.2999992371, 27.21016942040509, 
09/27/2017 11, 28.7999992371, 27.6000003815, 28.314999993639994, 
09/27/2017 12, 30.2000007629, 28.5, 29.155769384823063, 
09/27/2017 13, 29.8999996185, 29.2999992371, 29.585714272092854, 
09/27/2017 14, 29.5, 28.7999992371, 29.174999872841664, 
09/27/2017 15, 29.1000003815, 27.8999996185, 28.72333342234834, 
09/27/2017 16, 28.2999992371, 27.2000007629, 27.673333358765, 
09/27/2017 17, 27.1000003815, 24.7999992371, 25.907407336766678, 
09/27/2017 18, 24.6000003815, 24.1000003815, 24.31698108169055, 
09/27/2017 19, 24.1000003815, 23.5, 23.76274524014705, 
09/27/2017 20, 23.5, 23, 23.32363624572909, 
09/27/2017 21, 23, 22.7000007629, 22.742000465361993, 
09/27/2017 22, 22.7999992371, 22.5, 22.67666689555832, 
09/27/2017 23, 22.6000003815, 22.3999996185, 22.446666463200017, 
09/28/2017 00, 22.2999992371, 21.7999992371, 21.949999650328365, 
09/28/2017 01, 21.8999996185, 21.7000007629, 21.82666641869999, 
09/28/2017 02, 21.7999992371, 21.6000003815, 21.71000054674665, 
09/28/2017 03, 21.6000003815, 21.5, 21.529091020072723, 
09/28/2017 04, 21.5, 21.2999992371, 21.366666158036686, 
09/28/2017 05, 21.3999996185, 21.1000003815, 21.228125214568745, 
09/28/2017 06, 21.6000003815, 21.1000003815, 21.278333663920005, 
09/28/2017 07, 22.6000003815, 21.6000003815, 22.11132071153774, 
09/28/2017 08, 24.2000007629, 22.6000003815, 23.458333460488337, 
09/28/2017 09, 26.2000007629, 23.8999996185, 24.996666653954996, 
09/28/2017 10, 26.8999996185, 25.7000007629, 26.353333250678336, 
09/28/2017 11, 28.5, 26.3999996185, 27.589999993641662, 
09/28/2017 12, 27.6000003815, 26.6000003815, 27.027272657924243, 
09/28/2017 13, 27.3999996185, 26.3999996185, 26.736666552228336, 
09/28/2017 14, 26.8999996185, 26.2000007629, 26.35135119669459, 
09/28/2017 15, 26.6000003815, 25.7999992371, 26.06166626613835, 
09/28/2017 16, 26.8999996185, 25.2000007629, 26.09999980927001, 
09/28/2017 17, 25.5, 24.1000003815, 24.718333339698326, 
09/28/2017 18, 24.1000003815, 23.6000003815, 23.87333326338666, 
09/28/2017 19, 23.6000003815, 23.2999992371, 23.44999980926502, 
09/28/2017 20, 23.2999992371, 23, 23.120000425991652, 
09/28/2017 21, 23.1000003815, 22.7000007629, 22.855555357755552, 
09/28/2017 22, 22.7000007629, 22.3999996185, 22.54500017167167, 
09/28/2017 23, 22.3999996185, 22.1000003815, 22.254761968333323, 
09/29/2017 00, 22.1000003815, 21.8999996185, 21.97037025733333, 
09/29/2017 01, 21.5, 21.3999996185, 21.474999904625, 
09/29/2017 02, 21.3999996185, 21.1000003815, 21.260000101713313, 
09/29/2017 03, 21.2000007629, 21, 21.126667149871643, 
09/29/2017 04, 21.3999996185, 21.2000007629, 21.283333365106692, 
09/29/2017 05, 21.2999992371, 21.2000007629, 21.201667404136646, 
09/29/2017 06, 21.5, 21.2000007629, 21.37499987283001, 
09/29/2017 07, 22.1000003815, 21.5, 21.725999946596, 
09/29/2017 08, 24.2999992371, 22, 23.01166671117834, 
09/29/2017 09, 26.2999992371, 24.1000003815, 25.24838712138387, 
09/29/2017 10, 27.3999996185, 25.6000003815, 26.386666584015, 
09/29/2017 11, 28.2000007629, 27, 27.74833332697167, 
09/29/2017 12, 27.3999996185, 25.7999992371, 26.699999936416667, 
09/29/2017 13, 27.8999996185, 25, 26.81999994913668, 
09/29/2017 14, 25.1000003815, 23.2999992371, 24.123333168033348, 
09/29/2017 15, 25.7999992371, 23.7999992371, 24.954716988333967, 
09/29/2017 16, 24.1000003815, 22.2000007629, 23.380000076296, 
09/29/2017 17, 22.1000003815, 21.5, 21.688333733868326, 
09/29/2017 18, 22.2999992371, 21.7000007629, 21.971666622148327, 
09/29/2017 19, 22.3999996185, 22.2000007629, 22.314999771110013, 
09/29/2017 20, 22.2999992371, 21.2999992371, 22.0172413793138, 
09/29/2017 21, 21.2999992371, 21.1000003815, 21.175862706920686, 
09/29/2017 22, 21.2000007629, 19.7000007629, 20.678333473201665, 
09/29/2017 23, 19.7999992371, 19.7000007629, 19.735000228869996, 
09/30/2017 00, 19.7999992371, 19.5, 19.600000222528333, 
09/30/2017 01, 19.7000007629, 19.3999996185, 19.533333460490194, 
09/30/2017 02, 19.7000007629, 19.3999996185, 19.540000152598175, 
09/30/2017 03, 19.7999992371, 19.5, 19.693333530428347, 
09/30/2017 04, 20.2000007629, 19.7000007629, 19.827777703605555, 
09/30/2017 05, 20.6000003815, 20.1000003815, 20.378333250688335, 
09/30/2017 06, 21, 20.6000003815, 20.77833334605, 
09/30/2017 07, 21.3999996185, 21.1000003815, 21.26833346683001, 
09/30/2017 08, 22.8999996185, 21.5, 22.158333555849996, 
09/30/2017 09, 24, 22.8999996185, 23.348333549493336, 
09/30/2017 10, 26.6000003815, 24.1000003815, 25.389999961856674, 
09/30/2017 11, 26.7000007629, 25.7999992371, 26.18484849641817, 
09/30/2017 12, 26.7999992371, 25, 25.79333349864333, 
09/30/2017 13, 27, 25.1000003815, 26.1310343249069, 
09/30/2017 14, 27, 26.2999992371, 26.684482804663784, 
09/30/2017 15, 26.8999996185, 25.6000003815, 26.213559393149154, 
09/30/2017 16, 25.5, 24.2999992371, 24.708695619013046, 
09/30/2017 17, 24.2999992371, 23.5, 23.869999980928338, 
09/30/2017 18, 23.5, 22.8999996185, 23.136666552223335, 
09/30/2017 19, 22.8999996185, 22.5, 22.688135502718634, 
09/30/2017 20, 22.5, 22.2000007629, 22.338888380288886, 
09/30/2017 21, 22.2999992371, 22, 22.13818231062725, 
09/30/2017 22, 22.2000007629, 21.7999992371, 22.09482794793966, 
09/30/2017 23, 21.7999992371, 21.3999996185, 21.54600002289201, 
10/01/2017 00, 21.3999996185, 21.2999992371, 21.391999587987993, 
10/01/2017 01, 21.7000007629, 21.2999992371, 21.566037987760385, 
10/01/2017 02, 21.2999992371, 21, 21.14166701635832, 
10/01/2017 03, 21.2000007629, 21.1000003815, 21.160000610339992, 
10/01/2017 04, 21.2000007629, 20.7999992371, 21.111667092633347, 
10/01/2017 05, 21, 20.6000003815, 20.79333368936, 
10/01/2017 06, 20.8999996185, 20.7000007629, 20.751724276037915, 
10/01/2017 07, 21.7000007629, 20.7000007629, 21.050000066336953, 
10/01/2017 08, 23.1000003815, 21.7000007629, 22.37407415884074, 
10/01/2017 09, 24, 23.2999992371, 23.661363471647725, 
10/01/2017 10, 25.1000003815, 23.7000007629, 24.476666641229993, 
10/01/2017 11, 26.5, 24.5, 25.20333337783834, 
10/01/2017 12, 27.3999996185, 26.3999996185, 27.051666545865, 
10/01/2017 13, 27.5, 26.6000003815, 27.048333326971665, 
10/01/2017 14, 27.6000003815, 26.5, 27.021818161016355, 
10/01/2017 15, 27.1000003815, 25.8999996185, 26.303921419035305, 
10/01/2017 16, 26.2000007629, 25, 25.71666669845333, 
10/01/2017 17, 25, 23.8999996185, 24.260000197083333, 
10/01/2017 18, 23.8999996185, 23.3999996185, 23.727906604151162, 
10/01/2017 19, 23.3999996185, 23.1000003815, 23.2243244068081, 
10/01/2017 20, 23.1000003815, 22.6000003815, 22.764999993649987, 
10/01/2017 21, 22.6000003815, 22.3999996185, 22.520000076300008, 
10/01/2017 22, 22.6000003815, 22.2000007629, 22.298333740214975, 
10/01/2017 23, 22.3999996185, 22, 22.264999993631662, 
10/02/2017 00, 22, 21.2999992371, 21.53999986649499, 
10/02/2017 01, 21.5, 21.2999992371, 21.38813516649153, 
10/02/2017 02, 21.7000007629, 21.1000003815, 21.456667009993318, 
10/02/2017 03, 21.1000003815, 20.7999992371, 20.931666406010027, 
10/02/2017 04, 21, 20.7000007629, 20.813333288813315, 
10/02/2017 05, 20.8999996185, 20.7000007629, 20.817142268608578, 
10/02/2017 06, 21.2000007629, 20.7999992371, 20.94833313624498, 
10/02/2017 07, 22.6000003815, 21.2000007629, 21.791666825603333, 
10/02/2017 08, 23, 22.5, 22.743333371483345, 
10/02/2017 09, 23.5, 22.8999996185, 23.16756753664595, 
10/02/2017 10, 27.7999992371, 24.6000003815, 25.762000045783992, 
10/02/2017 11, 27.7999992371, 25.2000007629, 26.79444450802222, 
10/02/2017 12, 26, 24.5, 25.27833337784832, 
10/02/2017 13, 26.7999992371, 24.6000003815, 25.631034522244825, 
10/02/2017 14, 27.1000003815, 25.7999992371, 26.574999936421666, 
10/02/2017 15, 26.7999992371, 25.3999996185, 26.218333276115008, 
10/02/2017 16, 26.6000003815, 24.2999992371, 25.413333479563327, 
10/02/2017 17, 24.2999992371, 23.2999992371, 23.828333314253346, 
10/02/2017 18, 23.2999992371, 22.7999992371, 23.02999986013835, 
10/02/2017 19, 22.7999992371, 22.2999992371, 22.538888878302785, 
10/02/2017 20, 22.2999992371, 21.7000007629, 22.052631277796507, 
10/02/2017 21, 21.7999992371, 21.5, 21.64772748949318, 
10/02/2017 22, 21.8999996185, 21.7000007629, 21.878571101571435, 
10/02/2017 23, 21.6000003815, 21.2000007629, 21.384999974563353, 
10/03/2017 00, 21.2999992371, 21, 21.20000031788333, 
10/03/2017 01, 21, 20.3999996185, 20.686666870106666, 
10/03/2017 02, 20.3999996185, 20.2000007629, 20.289999580400014, 
10/03/2017 03, 20.5, 20.3999996185, 20.434782359891305, 
10/03/2017 04, 20.5, 20.2999992371, 20.36458281676251, 
10/03/2017 05, 20.6000003815, 20.2999992371, 20.48499994277667, 
10/03/2017 06, 20.7000007629, 20.2000007629, 20.3358492941132, 
10/03/2017 07, 20.7999992371, 20.7000007629, 20.752777735394446, 
10/03/2017 08, 23.3999996185, 21.3999996185, 22.243333307903335, 
10/03/2017 09, 26, 23.3999996185, 24.66440669561525, 
10/03/2017 10, 26.5, 25.1000003815, 25.545000139871657, 
10/03/2017 11, 26.2999992371, 25.7000007629, 25.87333297730669, 
10/03/2017 12, 27.3999996185, 25.7999992371, 26.455172407224133, 
10/03/2017 13, 27.7999992371, 26.8999996185, 27.376000061020004, 
10/03/2017 14, 27.5, 26.7999992371, 27.189795824940813, 
10/03/2017 15, 27.2000007629, 26.1000003815, 26.66333338419833, 
10/03/2017 16, 26.5, 24.6000003815, 25.5708331267125, 
10/03/2017 17, 24.7999992371, 23.2000007629, 23.705999870301984, 
10/03/2017 18, 23.2000007629, 22.8999996185, 23.145000553116652, 
10/03/2017 19, 22.8999996185, 22.3999996185, 22.611666806541663, 
10/03/2017 20, 22.3999996185, 22, 22.223333422339994, 
10/03/2017 21, 22, 21.5, 21.804999923693323, 
10/03/2017 22, 21.7000007629, 21.2000007629, 21.427272970023626, 
10/03/2017 23, 21.2000007629, 21.1000003815, 21.17500066754999, 
10/04/2017 00, 21.2000007629, 20.7999992371, 21.070000267026675, 
10/04/2017 01, 20.8999996185, 20.6000003815, 20.774545218736353, 
10/04/2017 02, 20.6000003815, 20.2999992371, 20.434999752035004, 
10/04/2017 03, 20.5, 20.1000003815, 20.291666793828316, 
10/04/2017 04, 20.1000003815, 19.6000003815, 19.79833323161334, 
10/04/2017 05, 20.2999992371, 19.7000007629, 19.96999991735002, 
10/04/2017 06, 20.7000007629, 20.3999996185, 20.45499982831833, 
10/04/2017 07, 22, 20.7000007629, 21.283333333328336, 
10/04/2017 08, 23.5, 22, 22.38333349227999, 
10/04/2017 09, 25.3999996185, 23.5, 24.653333377831665, 
10/04/2017 10, 26.7999992371, 25.5, 26.110000197094987, 
10/04/2017 11, 28.2999992371, 27, 27.573469278763273, 
10/04/2017 12, 28.3999996185, 27, 27.783333269758337, 
10/04/2017 13, 28.2000007629, 27.6000003815, 27.92833331426, 
10/04/2017 14, 29.1000003815, 28, 28.406666628521666, 
10/04/2017 15, 28.5, 27, 27.916666666663335, 
10/04/2017 16, 27.1000003815, 25.7999992371, 26.768333371478324, 
10/04/2017 17, 25.7999992371, 24.3999996185, 24.799999936416672, 
10/04/2017 18, 24.5, 23.8999996185, 24.22166659036333, 
10/04/2017 19, 23.8999996185, 23.5, 23.818604447097673, 
10/04/2017 20, 23.5, 23, 23.31388892067777, 
10/04/2017 21, 23, 22.7000007629, 22.81851832072593, 
10/04/2017 22, 22.7999992371, 22.5, 22.643333689384985, 
10/04/2017 23, 22.6000003815, 21.8999996185, 22.309999942778333, 
10/05/2017 00, 21.8999996185, 21.7000007629, 21.828333187083327, 
10/05/2017 01, 21.7999992371, 21.3999996185, 21.60000015894833, 
