datetime, Max, Min, Average
11/17/2017 18, 18.5, 17.7999992371, 18.10499998728834, 
11/17/2017 19, 17.7999992371, 16.8999996185, 17.336666711165, 
11/17/2017 20, 16.8999996185, 15.8000001907, 16.318333371474992, 
11/17/2017 21, 15.8000001907, 14.6999998093, 15.266666682560002, 
11/17/2017 22, 14.6999998093, 14.1999998093, 14.510169594986449, 
11/17/2017 23, 14.1000003815, 13.5, 13.745762792691524, 
11/18/2017 00, 13.5, 12.6999998093, 13.16610163348136, 
11/18/2017 01, 12.6999998093, 12.1999998093, 12.459999910981669, 
11/18/2017 02, 12.3000001907, 11.5, 11.998333358779998, 
11/18/2017 03, 11.6000003815, 11.1999998093, 11.384999847391667, 
11/18/2017 04, 11.3999996185, 11.1000003815, 11.244999996823328, 
11/18/2017 05, 11.1000003815, 10.8000001907, 10.966666618975, 
11/18/2017 06, 11.1000003815, 10.6999998093, 10.943333276101658, 
11/18/2017 07, 12.5, 11.1000003815, 11.729999955498336, 
11/18/2017 08, 16.8999996185, 12.6000003815, 14.623333374655, 
11/18/2017 09, 20.6000003815, 16.8999996185, 18.605000082651667, 
11/18/2017 10, 22.6000003815, 20, 21.083333333328337, 
11/18/2017 11, 24.1000003815, 21.8999996185, 23.018333339695, 
11/18/2017 12, 25.1000003815, 23.8999996185, 24.58333333333833, 
11/18/2017 13, 24.6000003815, 23.8999996185, 24.25166676838834, 
11/18/2017 14, 24.2000007629, 23.8999996185, 24.060000228873324, 
11/18/2017 15, 24, 23.2999992371, 23.603333282466668, 
11/18/2017 16, 24, 21.2000007629, 22.848333295184997, 
11/18/2017 17, 21.2000007629, 19.2000007629, 20.115000057219998, 
11/18/2017 18, 19.1000003815, 18.3999996185, 18.803333123531665, 
11/18/2017 19, 18.3999996185, 17, 17.636666742956663, 
11/18/2017 20, 17, 15.8999996185, 16.406666692093335, 
11/18/2017 21, 15.8999996185, 14.8000001907, 15.326666688916664, 
11/18/2017 22, 14.6999998093, 13.6000003815, 14.215000073121665, 
11/18/2017 23, 13.6000003815, 13.1000003815, 13.3783334891, 
11/19/2017 00, 13.1000003815, 12.6999998093, 12.911666663481665, 
11/19/2017 01, 12.6999998093, 11.6000003815, 12.119999980928332, 
11/19/2017 02, 11.6000003815, 11.1999998093, 11.340677907906777, 
11/19/2017 03, 11.1999998093, 10.6999998093, 10.971666685744996, 
11/19/2017 04, 10.6999998093, 10.3999996185, 10.546666653959994, 
11/19/2017 05, 10.6999998093, 10.1999998093, 10.394999917331669, 
11/19/2017 06, 10.6000003815, 9.89999961853, 10.153333330170833, 
11/19/2017 07, 12.6999998093, 10.6000003815, 11.680000003180002, 
11/19/2017 08, 16.7999992371, 12.8000001907, 15.07166666983833, 
11/19/2017 09, 20.2999992371, 16.8999996185, 18.82333354948833, 
11/19/2017 10, 21.3999996185, 19, 20.398333390548327, 
11/19/2017 11, 23.2999992371, 21.2000007629, 22.21833337148167, 
11/19/2017 12, 24.1000003815, 22.6000003815, 23.489655165839654, 
11/19/2017 13, 24.2000007629, 23.2999992371, 23.623333422339996, 
11/19/2017 14, 23.8999996185, 22.5, 23.135000038144998, 
11/19/2017 15, 22.5, 21.6000003815, 21.989830469681348, 
11/19/2017 16, 21.6000003815, 19.8999996185, 20.770000044501668, 
11/19/2017 17, 19.8999996185, 19.1000003815, 19.401666641233323, 
11/19/2017 18, 19.1000003815, 18.3999996185, 18.803333314256665, 
11/19/2017 19, 18.5, 16.7000007629, 17.514999898276667, 
11/19/2017 20, 16.7000007629, 15.3999996185, 16.115000041324997, 
11/19/2017 21, 15.3999996185, 14, 14.630000034971665, 
11/19/2017 22, 14.1999998093, 13.3999996185, 13.704999987296665, 
11/19/2017 23, 13.3999996185, 12.8999996185, 13.153333346055003, 
11/20/2017 00, 12.8999996185, 11.8999996185, 12.329999955490004, 
11/20/2017 01, 11.8000001907, 11.3999996185, 11.577193143089483, 
11/20/2017 02, 11.6000003815, 10.8999996185, 11.268333419171666, 
11/20/2017 03, 10.8999996185, 10.1999998093, 10.563333368293335, 
11/20/2017 04, 10.6999998093, 10.5, 10.623333549529997, 
11/20/2017 05, 10.5, 9.60000038147, 10.121666574470499, 
11/20/2017 06, 10.1000003815, 9.60000038147, 9.884999942781997, 
11/20/2017 07, 12.1999998093, 9.89999961853, 11.128333346048835, 
11/20/2017 08, 16.2000007629, 12.1999998093, 14.686666758853331, 
11/20/2017 09, 18.6000003815, 16.2000007629, 17.538983102566103, 
11/20/2017 10, 22.2000007629, 18.7000007629, 20.61166664758667, 
11/20/2017 11, 23.7999992371, 21.8999996185, 22.733333142603346, 
11/20/2017 12, 23.7000007629, 23.2000007629, 23.436666584018333, 
11/20/2017 13, 24, 23.2999992371, 23.641666603085, 
11/20/2017 14, 24.2000007629, 22.5, 23.375000063584995, 
11/20/2017 15, 22.6000003815, 21.7000007629, 22.19166653951667, 
11/20/2017 16, 21.7000007629, 19.5, 20.811864497293215, 
11/20/2017 17, 19.5, 18.5, 18.85166683196666, 
11/20/2017 18, 18.3999996185, 16.8999996185, 17.703389733527118, 
11/20/2017 19, 17, 15.8999996185, 16.56999982196167, 
11/20/2017 20, 15.8999996185, 14.8000001907, 15.363333304719994, 
11/20/2017 21, 14.8000001907, 13.3999996185, 14.059999990463337, 
11/20/2017 22, 13.3000001907, 12.6999998093, 13.073333470041668, 
11/20/2017 23, 12.6999998093, 11.3000001907, 11.978333314259997, 
11/21/2017 00, 11.6999998093, 11.3000001907, 11.419999901435006, 
11/21/2017 01, 11.6000003815, 10.3000001907, 11.10999995867167, 
11/21/2017 02, 10.3000001907, 9.5, 10.033333301554332, 
11/21/2017 03, 9.69999980927, 9.30000019073, 9.484999879201501, 
11/21/2017 04, 9.5, 8.80000019073, 9.299999777475666, 
11/21/2017 05, 9.39999961853, 8.80000019073, 9.100000015894333, 
11/21/2017 06, 9.5, 8.69999980927, 8.973333247502831, 
11/21/2017 07, 11.3000001907, 9.5, 10.406666660310831, 
11/21/2017 08, 15.6999998093, 11.3000001907, 13.899999952313333, 
11/21/2017 09, 17.8999996185, 15.6000003815, 16.989999945958335, 
11/21/2017 10, 20.2000007629, 17.5, 19.21166667937333, 
11/21/2017 11, 22.5, 19.2999992371, 20.86333325704167, 
11/21/2017 12, 22.3999996185, 20.7000007629, 21.393333307896672, 
11/21/2017 13, 22.8999996185, 21.3999996185, 22.15666666030833, 
11/21/2017 14, 21.7000007629, 21, 21.236666901894996, 
11/21/2017 15, 21.1000003815, 20.2999992371, 20.77999992371501, 
11/21/2017 16, 20.2000007629, 18.1000003815, 19.193333339690003, 
11/21/2017 17, 18.1000003815, 17, 17.478333377838336, 
11/21/2017 18, 16.8999996185, 16.2000007629, 16.67166671752833, 
11/21/2017 19, 16.2000007629, 15.1999998093, 15.603333346043337, 
11/21/2017 20, 15.1999998093, 14.1000003815, 14.750000031794995, 
11/21/2017 21, 14.1000003815, 12.8999996185, 13.298333326976671, 
11/21/2017 22, 12.8000001907, 12.3999996185, 12.71500007311667, 
11/21/2017 23, 12.3999996185, 11.3000001907, 11.81333327292999, 
11/22/2017 00, 11.3999996185, 10.8000001907, 11.108333381018332, 
11/22/2017 01, 10.8000001907, 10.6000003815, 10.673333374686676, 
11/22/2017 02, 10.6000003815, 9.89999961853, 10.20999997457734, 
11/22/2017 03, 10.1000003815, 9.89999961853, 9.968333212535006, 
11/22/2017 04, 10, 9.39999961853, 9.624999904632507, 
11/22/2017 05, 9.39999961853, 9, 9.18000001907417, 
11/22/2017 06, 9.5, 8.69999980927, 9.160000022251328, 
11/22/2017 07, 10.6000003815, 9.39999961853, 9.864999945956336, 
11/22/2017 08, 14.3999996185, 10.6000003815, 12.338333400091665, 
11/22/2017 09, 17.5, 13.8999996185, 15.781666771568334, 
11/22/2017 10, 19.8999996185, 17.2999992371, 18.353333314258336, 
11/22/2017 11, 21.1000003815, 19, 20.259999974570007, 
11/22/2017 12, 21.6000003815, 20.5, 21.054999923710007, 
11/22/2017 13, 21.8999996185, 20.7999992371, 21.27166665394834, 
11/22/2017 14, 22.1000003815, 20.7999992371, 21.42166665394834, 
11/22/2017 15, 20.7999992371, 20.1000003815, 20.44499985377501, 
11/22/2017 16, 20.5, 17.7999992371, 19.019999917345004, 
11/22/2017 17, 17.7999992371, 16.6000003815, 17.081666660303345, 
11/22/2017 18, 16.7000007629, 15.8999996185, 16.456666946416668, 
11/22/2017 19, 15.8999996185, 15, 15.576666625330006, 
11/22/2017 20, 15, 13.5, 14.221666685743331, 
11/22/2017 21, 13.5, 12.3000001907, 12.866666618981668, 
11/22/2017 22, 12.3000001907, 11.8000001907, 12.068333387368341, 
11/22/2017 23, 12, 11.1999998093, 11.634999926873332, 
11/23/2017 00, 11.1999998093, 10.3000001907, 10.769999965031664, 
11/23/2017 01, 10.3000001907, 9.89999961853, 10.126666657151828, 
11/23/2017 02, 10.3000001907, 9.39999961853, 9.988333304735335, 
11/23/2017 03, 9.39999961853, 9.10000038147, 9.318333148956329, 
11/23/2017 04, 9.30000019073, 8.60000038147, 8.888333336513337, 
11/23/2017 05, 8.80000019073, 8.5, 8.644067812776443, 
11/23/2017 06, 9.10000038147, 8.5, 8.689655238183963, 
11/23/2017 07, 10.1000003815, 9, 9.489999977748996, 
11/23/2017 08, 14.8000001907, 10.1000003815, 12.194999980929998, 
11/23/2017 09, 16.7000007629, 14.6000003815, 15.380000130334999, 
11/23/2017 10, 19.7000007629, 16.2000007629, 17.886666870108332, 
11/23/2017 11, 20.2000007629, 19.2999992371, 19.73666658401499, 
11/23/2017 12, 21.2000007629, 19.8999996185, 20.422448722685715, 
11/26/2017 04, 8.39999961853, 8.30000019073, 8.32307698176077, 
11/26/2017 05, 8.39999961853, 8, 8.190000120797338, 
11/26/2017 06, 8.30000019073, 7.90000009537, 8.058333373070672, 
11/26/2017 07, 9.69999980927, 8.19999980927, 8.849999968211335, 
11/26/2017 08, 13.5, 9.80000019073, 11.37833333015467, 
11/26/2017 09, 16.2999992371, 13.6999998093, 15.248333295191669, 
11/26/2017 10, 19.5, 16, 17.635000038150004, 
11/26/2017 11, 20.7999992371, 19.1000003815, 19.766666634876668, 
11/26/2017 12, 22.1000003815, 20, 21.460000165306663, 
11/26/2017 13, 22.6000003815, 20.3999996185, 21.57333345413, 
11/26/2017 14, 21.2000007629, 20.2999992371, 20.77833331425334, 
11/26/2017 15, 20.6000003815, 18.8999996185, 19.928333091740008, 
11/26/2017 16, 18.7999992371, 17, 17.775000063580006, 
11/26/2017 17, 17, 15.8999996185, 16.396666653943335, 
11/26/2017 18, 16, 15.3999996185, 15.813333288811657, 
11/26/2017 19, 15.3000001907, 14.5, 14.928333330168336, 
11/26/2017 20, 14.3999996185, 13.1000003815, 13.766666603088332, 
11/26/2017 21, 13.1000003815, 12, 12.431666676206666, 
11/26/2017 22, 12, 11.3000001907, 11.59666657447167, 
11/26/2017 23, 11.3999996185, 10.3000001907, 10.793333276113328, 
11/27/2017 00, 10.6000003815, 10.1000003815, 10.32666662532833, 
11/27/2017 01, 10.1000003815, 9.19999980927, 9.629999955496002, 
11/27/2017 02, 9.39999961853, 8.89999961853, 9.121666590373001, 
11/27/2017 03, 9, 8.5, 8.783333222071336, 
11/27/2017 04, 8.60000038147, 8.19999980927, 8.421666590372498, 
11/27/2017 05, 8.60000038147, 8.30000019073, 8.41333324114349, 
11/27/2017 06, 8.60000038147, 8.39999961853, 8.510000038147002, 
11/27/2017 07, 9.80000019073, 8.39999961853, 9.060000006358166, 
11/27/2017 08, 13.3000001907, 9.80000019073, 11.261666663489166, 
11/27/2017 09, 15.6000003815, 13.3999996185, 14.490000073123332, 
11/27/2017 10, 17.7999992371, 15.8000001907, 16.719999901453335, 
11/27/2017 11, 19.5, 17.8999996185, 18.818333403266667, 
11/27/2017 12, 21, 18.7000007629, 19.929999987275004, 
11/27/2017 13, 20.7000007629, 19, 20.17833340962666, 
11/27/2017 14, 19.6000003815, 18.7000007629, 19.07833328246666, 
11/27/2017 15, 19.2999992371, 16.8999996185, 17.938333320621666, 
11/27/2017 16, 16.8999996185, 16.2000007629, 16.488333415973337, 
11/27/2017 17, 16.2000007629, 15.5, 15.755000098559997, 
11/27/2017 18, 15.5, 14.8000001907, 15.178333361943324, 
11/27/2017 19, 14.6999998093, 13.8999996185, 14.484999942796673, 
11/27/2017 20, 13.8999996185, 12.8000001907, 13.444999980919999, 
11/27/2017 21, 12.8000001907, 11.8000001907, 12.290000009543329, 
11/27/2017 22, 11.8000001907, 11, 11.371666781111664, 
11/27/2017 23, 11.1000003815, 10.3999996185, 10.761666504525003, 
11/28/2017 00, 10.3000001907, 9.60000038147, 9.998333422347496, 
11/28/2017 01, 9.60000038147, 9.19999980927, 9.41333306630416, 
11/28/2017 02, 9.30000019073, 8.80000019073, 9.133333381017001, 
11/28/2017 03, 8.69999980927, 8.30000019073, 8.476666720707493, 
11/28/2017 04, 8.39999961853, 7.90000009537, 8.0950000445055, 
11/28/2017 05, 8, 7.80000019073, 7.881666779516832, 
11/28/2017 06, 8.19999980927, 7.90000009537, 8.015000049274503, 
11/28/2017 07, 9.19999980927, 8.10000038147, 8.595000060399169, 
11/28/2017 08, 13, 9.30000019073, 10.654999939595834, 
11/28/2017 09, 16.2000007629, 12.8999996185, 14.533333365108332, 
11/28/2017 10, 17.2999992371, 15.6000003815, 16.491666777926664, 
11/28/2017 11, 19, 17.5, 18.334999910990003, 
11/28/2017 12, 20.2000007629, 18.5, 19.233333301543333, 
11/28/2017 13, 19.5, 18.3999996185, 18.899999968196664, 
11/28/2017 14, 19.3999996185, 18.5, 18.848333517706653, 
11/28/2017 15, 18.7999992371, 17.8999996185, 18.421666844678334, 
11/28/2017 16, 18.1000003815, 15.6999998093, 16.930000034968327, 
11/28/2017 17, 15.6999998093, 14.8000001907, 15.186666679381663, 
11/28/2017 18, 14.8000001907, 14.1000003815, 14.401666641246669, 
11/28/2017 19, 14, 13.1000003815, 13.506666644411666, 
11/28/2017 20, 13.1000003815, 12.1000003815, 12.546666685733328, 
11/28/2017 21, 12.1000003815, 11.1000003815, 11.621666701635, 
11/28/2017 22, 11.1000003815, 10.3000001907, 10.666666634886663, 
11/28/2017 23, 11, 10.3000001907, 10.643333260218334, 
11/29/2017 00, 10.8999996185, 10.1000003815, 10.526666641238341, 
11/29/2017 01, 10.1999998093, 9.39999961853, 9.804999987291332, 
11/29/2017 02, 9.39999961853, 9.10000038147, 9.286666488648674, 
11/29/2017 03, 9.19999980927, 8.39999961853, 8.913333336512498, 
11/29/2017 04, 8.5, 8, 8.233333317439337, 
11/29/2017 05, 8.19999980927, 7.69999980927, 7.978333417574668, 
11/29/2017 06, 8.5, 8.10000038147, 8.403333250681497, 
11/29/2017 07, 9.30000019073, 8.39999961853, 8.778333361943664, 
11/29/2017 08, 12.6000003815, 9.39999961853, 10.81999998092733, 
11/29/2017 09, 15.3000001907, 12.6999998093, 14.19499994913833, 
11/29/2017 10, 17.3999996185, 15.1999998093, 16.4816666762, 
11/29/2017 11, 18.1000003815, 16.2999992371, 17.44166657129834, 
11/29/2017 12, 19.8999996185, 17.5, 18.591666730245, 
11/29/2017 13, 19.7000007629, 18, 18.84833348591333, 
11/29/2017 14, 18.6000003815, 17.7999992371, 18.108333365128342, 
11/29/2017 15, 17.7999992371, 17.2000007629, 17.47115377280193, 
11/29/2017 16, 17.5, 15.1999998093, 16.241666666663335, 
11/29/2017 17, 15.1000003815, 14.1999998093, 14.598333295186672, 
11/29/2017 18, 14.1999998093, 13.6999998093, 13.90999995866332, 
11/29/2017 19, 13.6999998093, 13, 13.355000034971658, 
11/29/2017 20, 13, 12, 12.554999955491665, 
11/29/2017 21, 12, 11.1999998093, 11.59833324749667, 
11/29/2017 22, 11.1000003815, 10.1999998093, 10.55333333014166, 
11/29/2017 23, 10.3000001907, 10.1000003815, 10.178333361969997, 
11/30/2017 00, 10.1000003815, 9.5, 9.766666730250005, 
11/30/2017 01, 9.69999980927, 9.10000038147, 9.390000009535823, 
11/30/2017 02, 9.19999980927, 8.60000038147, 8.828333425522002, 
11/30/2017 03, 8.80000019073, 8.19999980927, 8.601666609447333, 
11/30/2017 04, 8.30000019073, 8, 8.14000010490584, 
11/30/2017 05, 8.19999980927, 7.90000009537, 7.981666715940997, 
11/30/2017 06, 8.30000019073, 7.90000009537, 8.098333470028177, 
11/30/2017 07, 9.19999980927, 8.30000019073, 8.651666736602502, 
11/30/2017 08, 11, 9.30000019073, 9.988333241143833, 
11/30/2017 09, 14.5, 11, 12.586666599905007, 
11/30/2017 10, 16.3999996185, 14.6000003815, 15.17833336194667, 
11/30/2017 11, 18.7000007629, 16.2000007629, 17.578333441411665, 
11/30/2017 12, 20.2000007629, 17.7999992371, 18.990000057221664, 
11/30/2017 13, 20.1000003815, 18.7999992371, 19.536666584023337, 
11/30/2017 14, 20, 18.3999996185, 19.254999987280005, 
11/30/2017 15, 18.5, 17.6000003815, 18.02333345414, 
11/30/2017 16, 17.6000003815, 15.6000003815, 16.693333387373332, 
11/30/2017 17, 15.6000003815, 14.3000001907, 14.751666673016668, 
11/30/2017 18, 14.3000001907, 13.6999998093, 13.989999993641666, 
11/30/2017 19, 13.6999998093, 12.8999996185, 13.385000038160001, 
11/30/2017 20, 12.8999996185, 11.6999998093, 12.251666625340004, 
11/30/2017 21, 11.6999998093, 10.8000001907, 11.273333342865, 
11/30/2017 22, 10.8000001907, 10.3000001907, 10.470000028598326, 
11/30/2017 23, 10.3999996185, 9.39999961853, 9.996666717523501, 
12/01/2017 00, 9.5, 8.80000019073, 9.213333336511832, 
12/01/2017 01, 8.80000019073, 8.39999961853, 8.573333422343167, 
12/01/2017 02, 8.69999980927, 8.30000019073, 8.546666701635495, 
12/01/2017 03, 8.69999980927, 8.19999980927, 8.465000073114167, 
12/01/2017 04, 8.19999980927, 7.80000019073, 7.911666782696492, 
12/01/2017 05, 7.80000019073, 7.30000019073, 7.5799999713893325, 
12/01/2017 06, 7.80000019073, 7.40000009537, 7.643333323795839, 
12/01/2017 07, 8.69999980927, 7.59999990463, 8.015000009536166, 
12/01/2017 08, 11.3999996185, 8.69999980927, 9.963333288832498, 
12/01/2017 09, 15.6000003815, 11.6000003815, 13.811666647588336, 
12/01/2017 10, 17.1000003815, 14.5, 15.649999936411666, 
12/01/2017 11, 18.8999996185, 17.2999992371, 18.078333409621663, 
12/01/2017 12, 20.2999992371, 18.7999992371, 19.37999992370667, 
12/01/2017 13, 20.6000003815, 19.2999992371, 20.089999930064998, 
12/01/2017 14, 20.2000007629, 18.6000003815, 19.425000031786663, 
12/01/2017 15, 19.1000003815, 18.1000003815, 18.516666698445004, 
12/01/2017 16, 18, 15.3999996185, 16.7933333079, 
12/01/2017 17, 15.3999996185, 14.5, 14.85833341281333, 
12/01/2017 18, 14.5, 13.6999998093, 14.156666580828338, 
12/01/2017 19, 13.6999998093, 12.8000001907, 13.258333237954997, 
12/01/2017 20, 12.8000001907, 11.8000001907, 12.29500001271833, 
12/01/2017 21, 11.6999998093, 10.6000003815, 11.051666720711662, 
12/01/2017 22, 10.6000003815, 10, 10.258333333336656, 
12/01/2017 23, 10, 9.39999961853, 9.559999910990172, 
12/02/2017 00, 9.39999961853, 8.5, 8.87500003178917, 
12/02/2017 01, 8.5, 7.59999990463, 8.031666644415003, 
12/02/2017 02, 7.80000019073, 7.59999990463, 7.751666680971328, 
12/02/2017 03, 8, 7.40000009537, 7.723333366713502, 
12/02/2017 04, 7.5, 7, 7.2800000508611635, 
12/02/2017 05, 7.09999990463, 6.80000019073, 6.913333415984661, 
12/02/2017 06, 7.09999990463, 6.59999990463, 6.8983333190285, 
12/02/2017 07, 8.10000038147, 6.90000009537, 7.4233333508175, 
12/02/2017 08, 11.8000001907, 8.10000038147, 9.664999977744332, 
12/02/2017 09, 15.1000003815, 11.6999998093, 13.00833330153833, 
12/02/2017 10, 19.1000003815, 15.1000003815, 16.818333307904997, 
12/02/2017 11, 20, 17.8999996185, 18.925000158944997, 
12/02/2017 12, 21.2999992371, 19.5, 20.300000158941657, 
12/02/2017 13, 21.1000003815, 20.2999992371, 20.630000050864997, 
12/02/2017 14, 20.7999992371, 20.2000007629, 20.550000158944993, 
12/02/2017 15, 20.7999992371, 18.7000007629, 19.75166667302667, 
12/02/2017 16, 18.7999992371, 16.2000007629, 17.646666685735, 
12/02/2017 17, 16.2000007629, 15.1000003815, 15.576666688916669, 
12/02/2017 18, 15.1000003815, 14.3000001907, 14.720000060394995, 
12/02/2017 19, 14.3000001907, 12.8000001907, 13.618333371476666, 
12/02/2017 20, 12.8000001907, 11.5, 12.173333311085, 
12/02/2017 21, 11.5, 10.8000001907, 11.199999984093337, 
12/02/2017 22, 10.8000001907, 9.89999961853, 10.258333333333166, 
12/02/2017 23, 9.89999961853, 8.89999961853, 9.44333326021917, 
12/03/2017 00, 9.19999980927, 8.89999961853, 9.08833344777551, 
12/03/2017 01, 9.19999980927, 8.19999980927, 8.588333304722665, 
12/03/2017 02, 8.30000019073, 7.80000019073, 7.99500008424016, 
12/03/2017 03, 7.90000009537, 7.69999980927, 7.805000122385995, 
12/03/2017 04, 7.80000019073, 7.19999980927, 7.440000017483497, 
12/03/2017 05, 7.30000019073, 6.80000019073, 7.003333338101166, 
12/03/2017 06, 7.19999980927, 7.09999990463, 7.124999880790008, 
12/03/2017 07, 8.5, 7.09999990463, 7.643333315848833, 
12/03/2017 08, 11.8999996185, 8.5, 10.106666660306335, 
12/03/2017 09, 14.8000001907, 11.8000001907, 13.088333352403332, 
12/03/2017 10, 17, 14.3999996185, 15.94166687329333, 
12/03/2017 11, 18.8999996185, 17.2000007629, 17.87666660944167, 
12/03/2017 12, 20.1000003815, 18.3999996185, 19.28666667937667, 
12/03/2017 13, 21.1000003815, 19.8999996185, 20.498333358761666, 
12/03/2017 14, 20.6000003815, 19.6000003815, 19.903333409624995, 
12/03/2017 15, 19.7000007629, 18.3999996185, 19.124999968210002, 
12/03/2017 16, 18.2999992371, 16.2000007629, 17.225000063575003, 
12/03/2017 17, 16.2000007629, 14.8999996185, 15.46499994595334, 
12/03/2017 18, 14.8999996185, 14.1000003815, 14.46666666667167, 
12/03/2017 19, 14, 12.6000003815, 13.354999971386663, 
12/03/2017 20, 12.6000003815, 11.6999998093, 11.95666661262834, 
12/03/2017 21, 11.8999996185, 11, 11.423333326976667, 
12/03/2017 22, 11, 10, 10.486666663495003, 
12/03/2017 23, 10.1000003815, 9.5, 9.861666774756658, 
12/04/2017 00, 9.69999980927, 9.19999980927, 9.473333295187496, 
12/04/2017 01, 9.30000019073, 8.60000038147, 8.881666771571672, 
12/04/2017 02, 8.60000038147, 7.90000009537, 8.248333358764834, 
12/04/2017 03, 8.10000038147, 7.69999980927, 7.928333433469163, 
12/04/2017 04, 7.69999980927, 7.09999990463, 7.4299999952304985, 
12/04/2017 05, 7.30000019073, 7.09999990463, 7.164999930063001, 
12/04/2017 06, 7.40000009537, 6.80000019073, 7.128333353995999, 
12/04/2017 07, 8.10000038147, 7.09999990463, 7.626666680971833, 
12/04/2017 08, 11.6000003815, 8.19999980927, 9.56833327611733, 
12/04/2017 09, 15.8000001907, 11.8000001907, 13.768333339689999, 
12/04/2017 10, 18, 15.8000001907, 16.958333222070006, 
12/04/2017 11, 18.7999992371, 17.2999992371, 18.16833330790666, 
12/04/2017 12, 20.2000007629, 18.7000007629, 19.33833335240833, 
12/04/2017 13, 20, 19.1000003815, 19.48833338419, 
12/04/2017 14, 20.2000007629, 19.1000003815, 19.716666666663325, 
12/04/2017 15, 19.5, 18.1000003815, 18.613333447775, 
12/04/2017 16, 18.5, 16.2000007629, 17.303333346045, 
12/04/2017 17, 16.2000007629, 14.8999996185, 15.42166668573667, 
12/04/2017 18, 14.8999996185, 14, 14.433333396916662, 
12/04/2017 19, 14, 12.8999996185, 13.458333317436672, 
12/04/2017 20, 12.8999996185, 11.3000001907, 12.039999977739996, 
12/04/2017 21, 11.3000001907, 11, 11.161666727089994, 
12/04/2017 22, 11, 9.60000038147, 10.3033332983665, 
12/04/2017 23, 9.60000038147, 9.30000019073, 9.431666453678995, 
12/05/2017 00, 9.39999961853, 8.5, 8.953333409627001, 
12/05/2017 01, 9, 8.5, 8.778333346048495, 
12/05/2017 02, 8.60000038147, 8.10000038147, 8.301666641235835, 
12/05/2017 03, 8.39999961853, 7.80000019073, 8.021666797000657, 
12/05/2017 04, 7.80000019073, 7.19999980927, 7.584999982515498, 
12/05/2017 05, 7.30000019073, 7, 7.139999874433841, 
12/05/2017 06, 7.59999990463, 7.09999990463, 7.410000014305997, 
12/05/2017 07, 9.10000038147, 7.19999980927, 7.9683333476388345, 
12/05/2017 08, 14.1000003815, 9.19999980927, 11.303333282471998, 
12/05/2017 09, 16.2000007629, 14.1999998093, 15.200000047685, 
12/05/2017 10, 18.2999992371, 16, 17.220000076296667, 
12/05/2017 11, 20, 18, 19.058333365119996, 
12/05/2017 12, 21.1000003815, 19.2000007629, 20.141666571301673, 
12/05/2017 13, 20.3999996185, 19, 19.620000108084994, 
12/05/2017 14, 19.8999996185, 18.2999992371, 19.12333316802167, 
12/05/2017 15, 18.7999992371, 17.6000003815, 18.288333511351667, 
12/05/2017 16, 17.8999996185, 16.5, 17.221666653948333, 
12/05/2017 17, 16.5, 15.6999998093, 16.088333574911662, 
12/05/2017 18, 15.8000001907, 15.3000001907, 15.566666650775007, 
12/05/2017 19, 15.3000001907, 14.8000001907, 15.125000000006661, 
12/05/2017 20, 14.8000001907, 14.5, 14.691666682571668, 
12/05/2017 21, 14.3999996185, 13.1000003815, 13.603333346051668, 
12/05/2017 22, 13, 12.3999996185, 12.658333285650002, 
12/05/2017 23, 12.6999998093, 12.1999998093, 12.490000104910004, 
12/06/2017 00, 12.1999998093, 11.6999998093, 12.053333250698335, 
12/06/2017 01, 11.8999996185, 11.3999996185, 11.65000000001834, 
12/06/2017 02, 11.8999996185, 11.3000001907, 11.534999942773334, 
12/06/2017 03, 11.6000003815, 11.1000003815, 11.303333377845005, 
12/06/2017 04, 11.6999998093, 11.3999996185, 11.536666711180002, 
12/06/2017 05, 11.6999998093, 11.1999998093, 11.531666755693333, 
12/06/2017 06, 11.1999998093, 11, 11.130000098575007, 
12/06/2017 07, 12.1999998093, 11.1999998093, 11.655000019078335, 
12/06/2017 08, 13.6999998093, 12.1999998093, 12.75333333013833, 
12/06/2017 09, 17, 13.6999998093, 15.761666742959997, 
12/06/2017 10, 19.7000007629, 16.8999996185, 18.31166661580166, 
12/06/2017 11, 21.1000003815, 19.7000007629, 20.360000006358344, 
12/06/2017 12, 21.2000007629, 20, 20.588333257043338, 
12/06/2017 13, 20.6000003815, 20.1000003815, 20.295000012708332, 
12/06/2017 14, 20.7000007629, 20, 20.34999996821501, 
12/06/2017 15, 20.1000003815, 19.6000003815, 19.843333339686662, 
12/06/2017 16, 19.7000007629, 17.5, 18.664999930066664, 
12/06/2017 17, 17.5, 16.2000007629, 16.864999961848333, 
12/06/2017 18, 16.2000007629, 15.3999996185, 15.910000244761669, 
12/06/2017 19, 15.3999996185, 14.3000001907, 14.774999904621671, 
12/06/2017 20, 14.1999998093, 13, 13.569999996816666, 
12/06/2017 21, 13, 12.1999998093, 12.48500002224333, 
12/06/2017 22, 12.1999998093, 11.3999996185, 11.899999936431673, 
12/06/2017 23, 11.3999996185, 11, 11.186666727073343, 
12/07/2017 00, 11.3000001907, 10.3999996185, 10.846666653958339, 
12/07/2017 01, 10.3000001907, 10.1000003815, 10.20166678429666, 
12/07/2017 02, 10.1000003815, 9.39999961853, 9.846666812910003, 
12/07/2017 03, 10, 9.5, 9.72833331426, 
12/07/2017 04, 9.39999961853, 8.89999961853, 9.16333330472384, 
12/07/2017 05, 9.19999980927, 8.80000019073, 9.060000165304007, 
