datetime, Max, Min, Average,
11/03/2018 05,11,10.30000019,10.6500001, 
11/03/2018 06,10.80000019,10.30000019,10.58333333, 
11/03/2018 07,12.69999981,11.10000038,11.81666676, 
11/03/2018 08,18.10000038,13,15.26666673, 
11/03/2018 09,19.60000038,17.29999924,18.36666648, 
11/03/2018 10,21.20000076,19.5,20.68333371, 
11/03/2018 11,22.70000076,21.39999962,22.03333346, 
11/03/2018 12,23.89999962,22.79999924,23.29999955, 
11/03/2018 13,23.20000076,22.39999962,22.85000006, 
11/03/2018 14,23.39999962,22.70000076,23, 
11/03/2018 15,23,22.39999962,22.58333333, 
11/03/2018 16,22.39999962,20.60000038,21.36666648, 
11/03/2018 17,20.10000038,18.89999962,19.41666667, 
11/03/2018 18,18.70000076,18.20000076,18.53333378, 
11/03/2018 19,18,17,17.46666654, 
11/03/2018 20,17,15.89999962,16.40000025, 
11/03/2018 21,15.80000019,14.60000038,15.31666692, 
11/03/2018 22,14.19999981,14,14.13999996, 
11/03/2018 23,14,13.30000019,13.61666648, 
11/04/2018 00,13.19999981,12.10000038,12.69999997, 
11/04/2018 01,12.39999962,11.80000019,12.08333333, 
11/04/2018 02,11.69999981,11.19999981,11.48333327, 
11/04/2018 03,11.30000019,10.60000038,10.9333334, 
11/04/2018 04,10.30000019,10.30000019,10.30000019, 
11/04/2018 05,10.60000038,10.19999981,10.33333333, 
11/04/2018 06,10.60000038,10.30000019,10.41666683, 
11/04/2018 07,12.39999962,10.30000019,11.36666679, 
11/04/2018 08,16,12.69999981,14.39999994, 
11/04/2018 09,18.89999962,16.70000076,17.63333352, 
11/04/2018 10,21,18.29999924,20.01666641, 
11/04/2018 11,22.60000038,21.20000076,21.61666711, 
11/04/2018 12,22.60000038,22.29999924,22.5, 
11/04/2018 13,22.39999962,21.70000076,22.0666666, 
11/04/2018 14,22.60000038,22,22.31666692, 
11/04/2018 15,22.60000038,21.20000076,21.98333359, 
11/04/2018 16,21,20.10000038,20.60000006, 
11/04/2018 17,20,19.10000038,19.53333314, 
11/04/2018 18,19.20000076,18.10000038,18.73333359, 
11/04/2018 19,17.89999962,17,17.41666667, 
11/04/2018 20,16.89999962,15.80000019,16.26666689, 
11/04/2018 21,15.80000019,14.80000019,15.26666673, 
11/04/2018 22,14.69999981,13.89999962,14.36666648, 
11/04/2018 23,13.80000019,13,13.26666673, 
11/05/2018 00,13,12.39999962,12.69999981, 
11/05/2018 01,12.19999981,11.39999962,11.8499999, 
11/05/2018 02,11.5,11.19999981,11.3166666, 
11/05/2018 03,11.39999962,10.89999962,11.13333321, 
11/05/2018 04,10.69999981,10.19999981,10.35000006, 
11/05/2018 05,10.69999981,10.30000019,10.48333327, 
11/05/2018 06,10.60000038,10.19999981,10.33333333, 
11/05/2018 07,12.19999981,10.80000019,11.44999997, 
11/05/2018 08,16.39999962,12.60000038,14.4333334, 
11/05/2018 09,18.89999962,16.79999924,17.68333308, 
11/05/2018 10,21.10000038,19.60000038,20.33333333, 
11/05/2018 11,22,21.10000038,21.61666679, 
11/05/2018 12,22.39999962,21.60000038,21.98333327, 
11/05/2018 13,23.20000076,22,22.66666667, 
11/05/2018 14,22.29999924,21.89999962,22.08333333, 
11/05/2018 15,21.89999962,21.39999962,21.61666679, 
11/05/2018 16,21.10000038,20,20.5666666, 
11/05/2018 17,19.79999924,18.60000038,19.08333333, 
11/05/2018 18,18.39999962,17.20000076,17.75, 
11/05/2018 19,16.70000076,16.10000038,16.45000045, 
11/05/2018 20,15.69999981,14.39999962,15.0666666, 
11/05/2018 21,14.19999981,13.39999962,13.83333333, 
11/05/2018 22,13.30000019,12,12.58333333, 
11/05/2018 23,12.19999981,11.69999981,11.94999997, 
11/06/2018 00,11.89999962,11,11.4000001, 
11/06/2018 01,10.89999962,10.19999981,10.63333321, 
11/06/2018 02,10.30000019,10,10.16666667, 
11/06/2018 03,9.899999619,9.399999619,9.616666476, 
11/06/2018 04,9.399999619,8.699999809,9, 
11/06/2018 05,9.199999809,9.100000381,9.150000095, 
11/06/2018 06,9.100000381,8.800000191,8.966666857, 
11/06/2018 07,10.89999962,9.300000191,10.0666666, 
11/06/2018 08,14.80000019,11.30000019,13.25000016, 
11/06/2018 09,17,15.30000019,16.1833334, 
11/06/2018 10,20.29999924,18,18.89999994, 
11/06/2018 11,21,20.20000076,20.41666667, 
11/06/2018 12,23.10000038,21.39999962,22.23333359, 
11/06/2018 13,23.20000076,22.10000038,22.50000032, 
11/06/2018 14,22.89999962,21.89999962,22.39999962, 
11/06/2018 15,22.29999924,21.29999924,21.78333314, 
11/06/2018 16,21.10000038,19.29999924,20.24999968, 
11/06/2018 17,18.89999962,17.5,18.16666667, 
11/06/2018 18,17.29999924,16.70000076,17.01666673, 
11/06/2018 19,16.60000038,15.5,16.05000003, 
11/06/2018 20,15.19999981,13.80000019,14.5, 
11/06/2018 21,13.60000038,13.10000038,13.38333337, 
11/06/2018 22,13,12,12.46666686, 
11/06/2018 23,12,11.60000038,11.80000003, 
11/07/2018 00,11.69999981,10.89999962,11.16666667, 
11/07/2018 01,10.89999962,10.19999981,10.54999987, 
11/07/2018 02,9.899999619,9.600000381,9.733333429, 
11/07/2018 03,9.899999619,9.399999619,9.699999968, 
11/07/2018 04,9.300000191,8.800000191,9.050000032, 
11/07/2018 05,8.699999809,8.399999619,8.550000032, 
11/07/2018 06,9.100000381,8.5,8.76666673, 
11/07/2018 07,10.69999981,9.399999619,9.98333327, 
11/07/2018 08,15,11.10000038,13.10000006, 
11/07/2018 09,17.39999962,14.60000038,15.63333352, 
11/07/2018 10,19.70000076,18,18.93333371, 
11/07/2018 11,21.20000076,19.79999924,20.48333327, 
11/07/2018 12,23.29999924,21.89999962,22.26666641, 
11/07/2018 13,23.20000076,22.89999962,22.98333327, 
11/07/2018 14,23.5,22.89999962,23.16666667, 
11/07/2018 15,22.79999924,21.5,22.03333346, 
11/07/2018 16,21,18.79999924,20.13333321, 
11/07/2018 17,18.29999924,17,17.58333333, 
11/07/2018 18,16.79999924,16.10000038,16.46666686, 
11/07/2018 19,15.89999962,15.30000019,15.58333333, 
11/07/2018 20,15.10000038,14.30000019,14.75, 
11/07/2018 21,14,13.19999981,13.58333333, 
11/07/2018 22,13,12.39999962,12.6500001, 
11/07/2018 23,12.39999962,12,12.21666654, 
11/08/2018 00,12.10000038,11.39999962,11.74999984, 
11/08/2018 01,11.19999981,11,11.11666679, 
11/08/2018 02,10.89999962,10.30000019,10.5333333, 
11/08/2018 03,10.30000019,10.19999981,10.28333346, 
11/08/2018 04,10.30000019,9.800000191,10.05000003, 
11/08/2018 05,9.699999809,9.399999619,9.599999905, 
11/08/2018 06,9.800000191,9.600000381,9.733333429, 
11/08/2018 07,10.80000019,9.800000191,10.30000019, 
11/08/2018 08,14.39999962,11.19999981,12.86666663, 
11/08/2018 09,16.89999962,15.10000038,15.88333337, 
11/08/2018 10,19.89999962,17.29999924,18.61666679, 
11/08/2018 11,21.10000038,20.29999924,20.63333321, 
11/08/2018 12,23.5,21.70000076,22.54999987, 
11/08/2018 13,23.79999924,22.5,23.21666654, 
11/08/2018 14,23.70000076,21.89999962,22.88333321, 
11/08/2018 15,22.10000038,21.20000076,21.58333365, 
11/08/2018 16,21.10000038,19.39999962,20.53333346, 
11/08/2018 17,18.79999924,17.60000038,18.08333333, 
11/08/2018 18,17.5,16.79999924,17.14999994, 
11/08/2018 19,16.70000076,16.39999962,16.56666692, 
11/08/2018 20,15.80000019,14.60000038,15.26666673, 
11/08/2018 21,14.39999962,13.60000038,13.91666651, 
11/08/2018 22,13.39999962,12.60000038,12.98333327, 
11/08/2018 23,12.60000038,12.19999981,12.39999978, 
11/09/2018 00,11.89999962,11.30000019,11.58333333, 
11/09/2018 01,11.10000038,10.69999981,10.88333352, 
11/09/2018 02,11.10000038,10.5,10.78333346, 
11/09/2018 03,10.39999962,10,10.2166667, 
11/09/2018 04,10,9.600000381,9.76666673, 
11/09/2018 05,9.600000381,9.600000381,9.600000381, 
11/09/2018 06,9.699999809,9.5,9.600000064, 
11/09/2018 07,11.30000019,9.699999809,10.48333343, 
11/09/2018 08,14.69999981,11.80000019,13.36666679, 
11/09/2018 09,17.20000076,15.69999981,16.36666663, 
11/09/2018 10,19.89999962,17.60000038,18.73333327, 
11/09/2018 11,21,19.60000038,20.35000038, 
11/09/2018 12,22.5,21,21.9333334, 
11/09/2018 13,22.29999924,21.39999962,21.68333308, 
11/09/2018 14,21.89999962,21.10000038,21.41666667, 
11/09/2018 15,21,19.79999924,20.60000006, 
11/09/2018 16,19.20000076,17.89999962,18.66666698, 
11/09/2018 17,17.79999924,17,17.39999994, 
11/09/2018 18,16.89999962,16.10000038,16.5666666, 
11/09/2018 19,16,15.69999981,15.8499999, 
11/09/2018 20,15.5,14.60000038,15.06666676, 
11/09/2018 21,14.5,13.60000038,14.05000003, 
11/09/2018 22,13.5,12.89999962,13.16666667, 
11/09/2018 23,12.89999962,12,12.44999997, 
11/10/2018 00,12,11.60000038,11.7833333, 
11/10/2018 01,11.69999981,11.19999981,11.44999997, 
11/10/2018 02,11.39999962,11,11.13333337, 
11/10/2018 03,11.19999981,11,11.16666651, 
11/10/2018 04,11.19999981,10.39999962,10.85000006, 
11/10/2018 05,10.5,10.30000019,10.39999994, 
11/10/2018 06,10.19999981,9.899999619,10.06666676, 
11/10/2018 07,11.10000038,10.19999981,10.58333333, 
11/10/2018 08,15,11.5,13.4000001, 
11/10/2018 09,17.5,15.5,16.2833333, 
11/10/2018 10,20.39999962,17.5,18.91666667, 
11/10/2018 11,20.89999962,19.5,20.33333333, 
11/10/2018 12,21.79999924,20.89999962,21.48333327, 
11/10/2018 13,21.89999962,21.20000076,21.53333346, 
11/10/2018 14,21.20000076,20.79999924,21.06666692, 
11/10/2018 15,20.60000038,19.10000038,20, 
11/10/2018 16,18.89999962,18.20000076,18.58333365, 
11/10/2018 17,18,17,17.41666698, 
11/10/2018 18,16.89999962,16.20000076,16.60000006, 
11/10/2018 19,16.10000038,15.30000019,15.58333349, 
11/10/2018 20,15.19999981,14.10000038,14.56666676, 
11/10/2018 21,14.10000038,13.19999981,13.60000006, 
11/10/2018 22,13,12.19999981,12.58333317, 
11/10/2018 23,12.19999981,11.69999981,11.9666667, 
11/11/2018 00,11.80000019,11.19999981,11.54999987, 
11/11/2018 01,11.19999981,10.30000019,10.83333349, 
11/11/2018 02,10.5,10.39999962,10.41666635, 
11/11/2018 03,10.30000019,9.800000191,10.13333337, 
11/11/2018 04,9.699999809,9.5,9.583333333, 
11/11/2018 05,9.5,9.399999619,9.46666654, 
11/11/2018 06,9.699999809,9.300000191,9.533333302, 
11/11/2018 07,11.10000038,9.800000191,10.30000019, 
11/11/2018 08,15.89999962,11.39999962,13.39999994, 
11/11/2018 09,18.20000076,16,16.86666711, 
11/11/2018 10,20.20000076,18.10000038,18.89999994, 
11/11/2018 11,20.89999962,19.79999924,20.51666673, 
11/11/2018 12,21.20000076,20.5,20.86666679, 
11/11/2018 13,21.89999962,21.10000038,21.4333334, 
11/11/2018 14,21.29999924,20.70000076,20.98333327, 
11/11/2018 15,20.70000076,20,20.33333365, 
11/11/2018 16,19.89999962,18.10000038,18.91666698, 
11/11/2018 17,17.79999924,17.10000038,17.45000013, 
11/11/2018 18,16.89999962,16.5,16.69999981, 
11/11/2018 19,16.39999962,15.5,16.01666657, 
11/11/2018 20,15.5,14.60000038,14.9666667, 
11/11/2018 21,14.19999981,13.10000038,13.51999989, 
11/11/2018 22,13.19999981,12.69999981,12.98333327, 
11/11/2018 23,12.30000019,11.60000038,11.9000001, 
11/12/2018 00,11.80000019,10.89999962,11.43333324, 
11/12/2018 01,11.10000038,10.69999981,10.88333321, 
11/12/2018 02,10.69999981,10.19999981,10.44999997, 
11/12/2018 03,10.19999981,10,10.10000022, 
11/12/2018 04,10,9.399999619,9.783333302, 
11/12/2018 05,9.5,9.399999619,9.449999809, 
11/12/2018 06,9.699999809,9.399999619,9.533333302, 
11/12/2018 07,11.19999981,9.699999809,10.36666648, 
11/12/2018 08,14.60000038,11.5,13.18333324, 
11/12/2018 09,17.39999962,15.19999981,16.28333314, 
11/12/2018 10,18.60000038,17.20000076,18.03333346, 
11/12/2018 11,21.29999924,19.20000076,20.36666648, 
11/12/2018 12,22.20000076,20.39999962,21.10000038, 
11/12/2018 13,22,21.10000038,21.64999994, 
11/12/2018 14,21.79999924,21.20000076,21.41666667, 
11/12/2018 15,21.5,20.60000038,21.03333314, 
11/12/2018 16,20.39999962,18.29999924,19.29999987, 
11/12/2018 17,18.10000038,17.10000038,17.58333365, 
11/12/2018 18,17,16.39999962,16.75, 
11/12/2018 19,16.39999962,15.30000019,15.85000006, 
11/12/2018 20,15.19999981,14.39999962,14.83333333, 
11/12/2018 21,14.69999981,14.30000019,14.5, 
11/12/2018 22,14.60000038,13.80000019,14.28333346, 
11/12/2018 23,13.60000038,13.39999962,13.51666673, 
11/13/2018 00,13.5,12.69999981,13.04999987, 
11/13/2018 01,12.39999962,11.69999981,12.01666657, 
11/13/2018 02,11.89999962,11.69999981,11.78333314, 
11/13/2018 03,11.39999962,11,11.1500001, 
11/13/2018 04,10.89999962,10.60000038,10.7166667, 
11/13/2018 05,11,10.5,10.73333327, 
11/13/2018 06,11.10000038,10.89999962,11, 
11/13/2018 07,12.19999981,11.19999981,11.66666651, 
11/13/2018 08,15.60000038,12.39999962,13.94999997, 
11/13/2018 09,18,15.5,16.4000001, 
11/13/2018 10,19.60000038,18.5,18.98333327, 
11/13/2018 11,21,19.20000076,20.04999987, 
11/13/2018 12,22.20000076,20.79999924,21.23333327, 
11/13/2018 13,21.29999924,20.39999962,21, 
11/13/2018 14,21.70000076,20.89999962,21.40000025, 
11/13/2018 15,20.60000038,19.10000038,19.81666692, 
11/13/2018 16,19,18,18.41666667, 
11/13/2018 17,17.89999962,17.10000038,17.40000025, 
11/13/2018 18,17.10000038,16.20000076,16.65000025, 
11/13/2018 19,16.10000038,15.19999981,15.66666683, 
11/13/2018 20,15.10000038,14.5,14.78333346, 
11/13/2018 21,14.30000019,13.60000038,13.80000003, 
11/13/2018 22,13.39999962,12.89999962,13.16666667, 
11/13/2018 23,12.80000019,12.19999981,12.41666683, 
11/14/2018 00,12.10000038,11.39999962,11.83333349, 
11/14/2018 01,11.30000019,11.10000038,11.23333343, 
11/14/2018 02,11,10.80000019,10.85000006, 
11/14/2018 03,10.69999981,10.19999981,10.41666667, 
11/14/2018 04,10.19999981,9.899999619,10.08333333, 
11/14/2018 05,10.10000038,9.800000191,9.899999936, 
11/14/2018 06,10,9.699999809,9.833333333, 
11/14/2018 07,11,9.899999619,10.5333333, 
11/14/2018 08,13.19999981,11.39999962,12.39999994, 
11/14/2018 09,16.20000076,13.69999981,15.00000016, 
11/14/2018 10,19.20000076,17.5,18.15000025, 
11/14/2018 11,20.60000038,19.5,20.10000006, 
11/14/2018 12,21.20000076,20.29999924,20.90000025, 
11/14/2018 13,21.70000076,20.79999924,21.23333327, 
11/14/2018 14,21.20000076,20.79999924,21.01666673, 
11/14/2018 15,20.70000076,20.39999962,20.53333346, 
11/14/2018 16,20.39999962,18.89999962,19.78333314, 
11/14/2018 17,18.60000038,17.29999924,17.83333333, 
11/14/2018 18,17.10000038,16.60000038,16.83333333, 
11/14/2018 19,16.5,15.60000038,16.01666689, 
11/14/2018 20,15.30000019,14.30000019,14.80000003, 
11/14/2018 21,14.30000019,13.39999962,13.71666654, 
11/14/2018 22,13.19999981,12.39999962,12.8499999, 
11/14/2018 23,13.10000038,12.69999981,13.00000016, 
11/15/2018 00,12.30000019,12,12.06666676, 
11/15/2018 01,11.80000019,11.19999981,11.43333324, 
11/15/2018 02,11.19999981,10.60000038,11.01666673, 
11/15/2018 03,10.89999962,10.5,10.73333327, 
11/15/2018 04,10.5,10.30000019,10.33333349, 
11/15/2018 05,10.30000019,9.600000381,9.900000095, 
11/15/2018 06,9.800000191,9.399999619,9.600000064, 
11/15/2018 07,11.19999981,9.899999619,10.5, 
11/15/2018 08,14.60000038,11.60000038,13.05000003, 
11/15/2018 09,17.5,15,16.34999975, 
11/15/2018 10,19.89999962,17.5,18.49999968, 
11/15/2018 11,21.29999924,19.10000038,20.53333346, 
11/15/2018 12,21.60000038,21.39999962,21.51666673, 
11/15/2018 13,21.70000076,21.39999962,21.58333365, 
11/15/2018 14,21.5,21,21.33333302, 
11/15/2018 15,21.5,20.39999962,20.79999987, 
11/15/2018 16,20.10000038,18.79999924,19.39999994, 
11/15/2018 17,18.60000038,17.89999962,18.13333321, 
11/15/2018 18,17.79999924,16.60000038,17.16666667, 
11/15/2018 19,16.39999962,15.39999962,15.8166666, 
11/15/2018 20,15.10000038,14.80000019,14.94999997, 
11/15/2018 21,14.5,13.19999981,13.76666673, 
11/15/2018 22,12.89999962,12.60000038,12.73333327, 
11/15/2018 23,12.39999962,11.69999981,11.99999984, 
11/16/2018 00,11.80000019,10.69999981,11.23333343, 
11/16/2018 01,10.89999962,10.30000019,10.61666663, 
11/16/2018 02,10.39999962,10.30000019,10.31666676, 
11/16/2018 03,10.19999981,9.5,9.75, 
11/16/2018 04,9.699999809,9.399999619,9.466666381, 
11/16/2018 05,9.399999619,9.100000381,9.183333556, 
11/16/2018 06,9.300000191,8.800000191,9.083333492, 
11/16/2018 07,10.60000038,9.399999619,9.966666698, 
11/16/2018 08,14.19999981,10.89999962,12.33333333, 
11/16/2018 09,17.20000076,14.30000019,15.58333365, 
11/16/2018 10,19.20000076,18,18.38000031, 
11/16/2018 11,20.70000076,19.60000038,20.25, 
11/16/2018 12,21.29999924,20,20.6833334, 
11/16/2018 13,21.5,20.70000076,21.08333333, 
11/16/2018 14,21.60000038,20.89999962,21.19999981, 
11/16/2018 15,21.10000038,20,20.61666648, 
11/16/2018 16,19.70000076,18.10000038,19.00000032, 
11/16/2018 17,18,16.5,17.26666641, 
11/16/2018 18,16.39999962,15.60000038,15.98333359, 
11/16/2018 19,15.5,14.80000019,15.11666663, 
11/16/2018 20,14.5,13.30000019,13.8166666, 
11/16/2018 21,13.10000038,12.5,12.81666676, 
11/16/2018 22,12.30000019,11.19999981,11.76666657, 
11/16/2018 23,11.39999962,10.80000019,11.18333324, 
11/17/2018 00,10.60000038,10.30000019,10.50000016, 
11/17/2018 01,10.39999962,9.600000381,9.916666508, 
11/17/2018 02,9.5,9,9.349999905, 
11/17/2018 03,9,8.600000381,8.733333588, 
11/17/2018 04,8.5,8.199999809,8.416666508, 
11/17/2018 05,8.5,8.100000381,8.400000095, 
11/17/2018 06,8.100000381,7.699999809,7.933333476, 
11/17/2018 07,9.800000191,8.199999809,9.033333302, 
11/17/2018 08,13.80000019,10.10000038,11.80000019, 
11/17/2018 09,15.80000019,14,14.81666676, 
11/17/2018 10,17.89999962,16.60000038,17.51666641, 
11/17/2018 11,19.79999924,18.20000076,19.16666667, 
11/17/2018 12,21,20.29999924,20.63333321, 
11/17/2018 13,20.70000076,19.89999962,20.36666679, 
11/17/2018 14,20.60000038,20.10000038,20.25000032, 
11/17/2018 15,20,19.29999924,19.75, 
11/17/2018 16,19.20000076,17.20000076,18.28333378, 
11/17/2018 17,16.89999962,15.80000019,16.31666676, 
11/17/2018 18,15.60000038,15,15.30000003, 
11/17/2018 19,14.89999962,13.89999962,14.44999981, 
11/17/2018 20,13.69999981,12.89999962,13.30000003, 
11/17/2018 21,12.69999981,11.89999962,12.2833333, 
11/17/2018 22,12,11,11.45000013, 
11/17/2018 23,10.89999962,10.60000038,10.70000013, 
11/18/2018 00,10.39999962,9.699999809,10.01666657, 
11/18/2018 01,9.699999809,9.399999619,9.499999841, 
11/18/2018 02,9.199999809,8.899999619,8.983333111, 
11/18/2018 03,8.899999619,8.399999619,8.733333111, 
11/18/2018 04,8.300000191,7.800000191,8.066666683, 
11/18/2018 05,8.5,8.199999809,8.316666603, 
11/18/2018 06,8.399999619,7.900000095,8.133333445, 
11/18/2018 07,9.800000191,8.5,9.066666603, 
11/18/2018 08,12.89999962,10,11.2833333, 
11/18/2018 09,16,13.5,15.01666673, 
11/18/2018 10,18,15.5,16.91666667, 
11/18/2018 11,19.70000076,18,18.75000032, 
11/18/2018 12,20.5,19.60000038,19.96666654, 
11/18/2018 13,21.10000038,19.70000076,20.66666698, 
11/18/2018 14,19.89999962,19.39999962,19.61666679, 
11/18/2018 15,19.39999962,18.5,18.96666654, 
11/18/2018 16,18.60000038,16.70000076,17.63333352, 
11/18/2018 17,16.20000076,15.39999962,15.73333343, 
11/18/2018 18,15.19999981,14.5,14.83333333, 
11/18/2018 19,14.39999962,13.89999962,14.16666667, 
11/18/2018 20,13.69999981,13.19999981,13.44999997, 
11/18/2018 21,13.10000038,12.30000019,12.78333346, 
11/18/2018 22,12.19999981,11.39999962,11.88333321, 
11/18/2018 23,11.30000019,10.89999962,11.1833334, 
11/19/2018 00,10.80000019,10.30000019,10.60000006, 
11/19/2018 01,10.30000019,9.899999619,10.08333317, 
11/19/2018 02,10,9.600000381,9.833333174, 
11/19/2018 03,9.600000381,9.100000381,9.350000064, 
11/19/2018 04,9.300000191,9,9.100000064, 
11/19/2018 05,9.300000191,8.899999619,9.083333333, 
11/19/2018 06,9.100000381,8.600000381,8.833333333, 
11/19/2018 07,10.10000038,9.100000381,9.516666889, 
11/19/2018 08,11.89999962,10.30000019,11.0666666, 
11/19/2018 09,15.30000019,12.89999962,14.16666667, 
11/19/2018 10,16.5,15.5,16.04999987, 
11/19/2018 11,18.29999924,17.39999962,17.74999968, 
11/19/2018 12,19.79999924,17.79999924,18.93333308, 
11/19/2018 13,18.5,17.70000076,18.20000013, 
11/19/2018 14,19.29999924,18.70000076,18.98333327, 
11/19/2018 15,18.79999924,17.39999962,18.19999981, 
11/19/2018 16,17.10000038,16.10000038,16.73333327, 
11/19/2018 17,15.89999962,15,15.36666663, 
11/19/2018 18,14.89999962,14.69999981,14.81666644, 
11/19/2018 19,14.60000038,13.89999962,14.3166666, 
11/19/2018 20,13.80000019,13,13.38333337, 
11/19/2018 21,12.80000019,12.10000038,12.4000001, 
11/19/2018 22,12,11,11.5, 
11/19/2018 23,11.19999981,10.69999981,11.01666657, 
11/20/2018 00,10.69999981,10.19999981,10.39999994, 
11/20/2018 01,10.10000038,9.600000381,9.849999905, 
11/20/2018 02,9.600000381,9.199999809,9.383333365, 
11/20/2018 03,9.100000381,8.800000191,8.966666698, 
11/20/2018 04,8.899999619,8.300000191,8.599999905, 
11/20/2018 05,8.399999619,8,8.283333302, 
11/20/2018 06,8.100000381,7.800000191,7.916666826, 
11/20/2018 07,8.899999619,8.300000191,8.516666571, 
11/20/2018 08,10.89999962,9,9.933333238, 
11/20/2018 09,13.80000019,10.69999981,12.38333321, 
11/20/2018 10,17.89999962,14.19999981,16.05000003, 
11/20/2018 11,19,17.5,18.35000006, 
11/20/2018 12,20,19.10000038,19.55000019, 
11/20/2018 13,19.5,18.70000076,18.99999968, 
11/20/2018 14,20,19.39999962,19.79999987, 
11/20/2018 15,19.20000076,18.39999962,18.89999994, 
11/20/2018 16,18.39999962,16.5,17.36666648, 
11/20/2018 17,16,15.19999981,15.48333311, 
11/20/2018 18,15.10000038,14.5,14.75000016, 
11/20/2018 19,14.30000019,13.5,13.89999994, 
11/20/2018 20,13.30000019,13,13.10000022, 
11/20/2018 21,12.89999962,12.10000038,12.41666651, 
11/20/2018 22,12,11.10000038,11.54999987, 
11/20/2018 23,11.10000038,11,11.05000019, 
11/21/2018 00,10.89999962,10.60000038,10.76666657, 
11/21/2018 01,10.5,10.10000038,10.21666686, 
11/21/2018 02,10,9.399999619,9.666666667, 
11/21/2018 03,9.399999619,9.100000381,9.216666698, 
11/21/2018 04,9,8.600000381,8.78333346, 
11/21/2018 05,8.800000191,8.699999809,8.73333327, 
11/21/2018 06,8.899999619,8.699999809,8.816666603, 
11/21/2018 07,9.600000381,9,9.300000032, 
11/21/2018 08,11.80000019,9.800000191,10.56666676, 
11/21/2018 09,14.5,12.30000019,13.48333327, 
11/21/2018 10,17.5,14.89999962,16.48333327, 
11/21/2018 11,19.39999962,18,18.74999968, 
11/21/2018 12,20.5,19.10000038,19.88333352, 
11/21/2018 13,20.70000076,19.89999962,20.28333314, 
11/21/2018 14,21.10000038,19.89999962,20.78333314, 
11/21/2018 15,19.5,18.39999962,19.16666635, 
11/21/2018 16,18.10000038,16.70000076,17.46666686, 
11/21/2018 17,16.5,15.39999962,15.86666663, 
11/21/2018 18,15.5,15.39999962,15.41666635, 
11/21/2018 19,15.39999962,14.80000019,14.98333327, 
11/21/2018 20,14.69999981,14.39999962,14.49999984, 
11/21/2018 21,14.5,14.10000038,14.3499999, 
11/21/2018 22,14,13.69999981,13.86666648, 
11/21/2018 23,13.5,13.30000019,13.33333349, 
11/22/2018 00,13.39999962,12.80000019,13.16666667, 
