datetime, Max, Min, Average,
02/05/2018 02,8.399999619,7.5,7.85438592, 
02/05/2018 03,7.599999905,6.599999905,7.078333314, 
02/05/2018 04,6.800000191,6,6.262790724, 
02/05/2018 05,6.300000191,5.599999905,5.935135133, 
02/05/2018 06,6.599999905,6.099999905,6.433333349, 
02/05/2018 07,7.699999809,6,6.586666656, 
02/05/2018 08,10.89999962,7.800000191,9.060000022, 
02/05/2018 09,15,11,13.25500003, 
02/05/2018 10,17.60000038,15.19999981,16.14500008, 
02/05/2018 11,19.70000076,17.39999962,18.62592595, 
02/05/2018 12,21.89999962,19.79999924,20.37636365, 
02/05/2018 13,22.10000038,21.29999924,21.62833322, 
02/05/2018 14,22.20000076,21.20000076,21.76499999, 
02/05/2018 15,22.39999962,21.39999962,21.70500008, 
02/05/2018 16,21.70000076,18.89999962,19.97999992, 
02/05/2018 17,18.89999962,17.60000038,18.39999997, 
02/05/2018 18,17.60000038,16.20000076,16.83666674, 
02/05/2018 19,16.20000076,15.19999981,15.83666684, 
02/05/2018 20,15.19999981,13.80000019,14.56500004, 
02/05/2018 21,13.80000019,13.39999962,13.58333333, 
02/05/2018 22,13.69999981,13.39999962,13.49666654, 
02/05/2018 23,13.30000019,12.80000019,13.12499998, 
02/06/2018 00,12.80000019,12,12.54500006, 
02/06/2018 01,12,11.69999981,11.92666664, 
02/06/2018 02,11.69999981,11.19999981,11.3783333, 
02/06/2018 03,11.30000019,10.80000019,11.04166652, 
02/06/2018 04,11.10000038,10.19999981,10.67166669, 
02/06/2018 05,10.19999981,10,10.06666687, 
02/06/2018 06,10.19999981,9.699999809,9.86999987, 
02/06/2018 07,10.60000038,10.10000038,10.29166671, 
02/06/2018 08,13.19999981,10.60000038,11.99999998, 
02/06/2018 09,16.20000076,13.19999981,14.9116666, 
02/06/2018 10,18.10000038,16.29999924,17.10500015, 
02/06/2018 11,20.60000038,17.70000076,18.75000006, 
02/06/2018 12,23,20.70000076,22.15666672, 
02/06/2018 13,23.10000038,22.10000038,22.48666652, 
02/06/2018 14,22.79999924,22.29999924,22.5233333, 
02/06/2018 15,22.89999962,22.10000038,22.44166657, 
02/06/2018 16,22.5,20.39999962,21.40833327, 
02/06/2018 17,20.39999962,18.70000076,19.60166674, 
02/06/2018 18,18.60000038,17.20000076,17.7233333, 
02/06/2018 19,17.29999924,15.5,16.45833335, 
02/06/2018 20,15.5,14.60000038,15.01500003, 
02/06/2018 21,14.60000038,13.69999981,14.30000016, 
02/06/2018 22,13.69999981,12,12.73333327, 
02/06/2018 23,12.19999981,11.80000019,12.03666668, 
02/07/2018 00,12,11,11.39000006, 
02/07/2018 01,11.30000019,10.69999981,11.0383333, 
02/07/2018 02,10.69999981,9.899999619,10.2383333, 
02/07/2018 03,9.899999619,9.600000381,9.734999959, 
02/07/2018 04,9.600000381,9.199999809,9.383333365, 
02/07/2018 05,9.199999809,8.699999809,9.010000038, 
02/07/2018 06,9.600000381,9,9.401666546, 
02/07/2018 07,10.30000019,9.399999619,9.731666581, 
02/07/2018 08,12,10.30000019,11.09499998, 
02/07/2018 09,14.5,12,13.29666664, 
02/07/2018 10,16.20000076,14.5,15.46833334, 
02/07/2018 11,19.10000038,16.20000076,17.86000001, 
02/07/2018 12,20.70000076,18.79999924,19.86999998, 
02/07/2018 13,21,20.10000038,20.61833334, 
02/07/2018 14,20.29999924,19.89999962,20.10166683, 
02/07/2018 15,20.10000038,19.60000038,19.90000003, 
02/07/2018 16,19.79999924,18.70000076,19.4583334, 
02/07/2018 17,18.70000076,16.70000076,17.7666667, 
02/07/2018 18,16.70000076,15.80000019,16.22333371, 
02/07/2018 19,15.80000019,15.30000019,15.61166676, 
02/07/2018 20,15.30000019,14.30000019,14.66833326, 
02/07/2018 21,14.39999962,13.39999962,13.75660376, 
02/07/2018 22,13.5,12.69999981,13.04999998, 
02/07/2018 23,12.80000019,11.69999981,12.195, 
02/08/2018 00,11.60000038,11,11.22666675, 
02/08/2018 01,11,9.399999619,10.25666666, 
02/08/2018 02,9.399999619,8.899999619,9.2099998, 
02/08/2018 03,8.800000191,8,8.481666692, 
02/08/2018 04,8,6.900000095,7.388333321, 
02/08/2018 05,7.300000191,6.5,6.959999959, 
02/08/2018 06,7.099999905,6.599999905,6.873333311, 
02/08/2018 07,9,6.900000095,7.78166666, 
02/08/2018 08,13.10000038,9.100000381,10.61166665, 
02/08/2018 09,16.60000038,13.19999981,15.2383333, 
02/08/2018 10,20.29999924,16.60000038,18.89499998, 
02/08/2018 11,19.89999962,19.10000038,19.60833317, 
02/08/2018 12,20.5,19.89999962,20.28499975, 
02/08/2018 13,20.70000076,20.29999924,20.51000004, 
02/08/2018 14,21,20.29999924,20.60166664, 
02/08/2018 15,20.5,19.79999924,20.1566665, 
02/08/2018 16,20,18.89999962,19.44166673, 
02/08/2018 17,19,17.29999924,18.17499997, 
02/08/2018 18,17.29999924,15.69999981,16.53000005, 
02/08/2018 19,15.60000038,13.89999962,14.56499995, 
02/08/2018 20,13.80000019,12.80000019,13.11500006, 
02/08/2018 21,13.19999981,11.80000019,12.38, 
02/08/2018 22,11.89999962,11.10000038,11.59333328, 
02/08/2018 23,11,10.30000019,10.59166665, 
02/09/2018 00,11.30000019,10.10000038,10.66500004, 
02/09/2018 01,10.10000038,9.800000191,9.983928544, 
02/09/2018 02,9.899999619,9.199999809,9.471666543, 
02/09/2018 03,9.199999809,9,9.120000156, 
02/09/2018 04,9.300000191,8.5,9.023333279, 
02/09/2018 05,8.5,7.900000095,8.220000068, 
02/09/2018 06,8.399999619,7.800000191,8.025000079, 
02/09/2018 07,9.300000191,8.300000191,8.551666689, 
02/09/2018 08,12.80000019,9.300000191,10.95833338, 
02/09/2018 09,17.10000038,12.80000019,14.99833334, 
02/09/2018 10,18.70000076,16.89999962,17.74333344, 
02/09/2018 11,21.10000038,18.20000076,20.04166663, 
02/09/2018 12,21.70000076,20.70000076,21.12115401, 
02/09/2018 13,21.79999924,21,21.32068983, 
02/09/2018 14,21.60000038,20.70000076,21.21999995, 
02/09/2018 15,21.70000076,20.39999962,20.92666658, 
02/09/2018 16,20.39999962,18.89999962,19.64000003, 
02/09/2018 17,18.89999962,16.60000038,17.74499998, 
02/09/2018 18,16.5,15,15.66000004, 
02/09/2018 19,15,13.60000038,14.30499997, 
02/09/2018 20,13.60000038,12.10000038,12.96666663, 
02/09/2018 21,12,10.39999962,11.20166664, 
02/09/2018 22,10.39999962,9.899999619,10.08333335, 
02/09/2018 23,9.899999619,8.899999619,9.359999934, 
02/10/2018 00,9,7.5,8.256666613, 
02/10/2018 01,7.599999905,6.800000191,7.179999987, 
02/10/2018 02,7.099999905,6.5,6.855000003, 
02/10/2018 03,6.800000191,5.5,5.994999989, 
02/10/2018 04,6.099999905,4.900000095,5.464999994, 
02/10/2018 05,5.300000191,5,5.198333232, 
02/10/2018 06,5.5,5,5.261666703, 
02/10/2018 07,7.099999905,5,5.896666662, 
02/10/2018 08,11.89999962,7.099999905,9.30666666, 
02/10/2018 09,14.19999981,11.89999962,13.19649121, 
02/10/2018 10,16.5,14.10000038,15.64499992, 
02/10/2018 11,20.39999962,16.60000038,18.82000008, 
02/10/2018 12,21.5,19.89999962,20.9683334, 
02/10/2018 13,22.39999962,21.20000076,21.82333323, 
02/10/2018 14,22.5,21.5,21.89642841, 
02/10/2018 15,21.70000076,21.10000038,21.32333326, 
02/10/2018 16,21.20000076,19.29999924,20.37166669, 
02/10/2018 17,19.29999924,17.20000076,18.23166669, 
02/10/2018 18,17.20000076,15.89999962,16.58500004, 
02/10/2018 19,15.89999962,14.30000019,15.00000013, 
02/10/2018 20,14.19999981,12,12.89166667, 
02/10/2018 21,12.10000038,10.60000038,11.26060613, 
02/10/2018 22,10.60000038,9.699999809,10.30499996, 
02/10/2018 23,9.699999809,8.300000191,9.065000041, 
02/11/2018 00,8.899999619,7.900000095,8.533333286, 
02/11/2018 01,7.900000095,7.199999809,7.58600008, 
02/11/2018 02,7.5,6.900000095,7.121666678, 
02/11/2018 03,6.900000095,5.900000095,6.300000032, 
02/11/2018 04,6,5.5,5.756666684, 
02/11/2018 05,6,5.800000191,5.858333468, 
02/11/2018 06,6.300000191,5.699999809,5.930000019, 
02/11/2018 07,7.5,6,6.756666644, 
02/11/2018 08,12,7.5,9.699999968, 
02/11/2018 09,13.80000019,11.69999981,12.995, 
02/11/2018 10,17.10000038,13.80000019,15.81206915, 
02/11/2018 11,19.20000076,17.20000076,18.28947368, 
02/11/2018 12,20.60000038,18.89999962,19.61333323, 
02/11/2018 13,21.5,20.60000038,21.06666673, 
02/11/2018 14,21.5,20.5,21.03499994, 
02/11/2018 15,21.29999924,20.10000038,20.70333344, 
02/11/2018 16,20.39999962,19.10000038,19.90833343, 
02/11/2018 17,19,17.5,18.16499999, 
02/11/2018 18,17.5,16.79999924,17.13166634, 
02/11/2018 19,16.79999924,15.69999981,16.29000018, 
02/11/2018 20,15.69999981,14.30000019,14.92000003, 
02/11/2018 21,14.39999962,13.5,13.98000015, 
02/11/2018 22,13.5,12.39999962,12.7916667, 
02/11/2018 23,12.39999962,11.80000019,12.16833326, 
02/12/2018 00,11.80000019,11.30000019,11.58000007, 
02/12/2018 01,11.30000019,10.19999981,10.65666664, 
02/12/2018 02,10.19999981,10,10.07833338, 
02/12/2018 03,9.899999619,8.600000381,9.279999971, 
02/12/2018 04,9,8.5,8.748333375, 
02/12/2018 05,9.100000381,8.800000191,8.90333333, 
02/12/2018 06,9.699999809,9.100000381,9.49666667, 
02/12/2018 07,10.30000019,9.600000381,9.924999952, 
02/12/2018 08,11.10000038,10.30000019,10.69166671, 
02/12/2018 09,12,11.19999981,11.60333336, 
02/12/2018 10,13.19999981,12,12.66833337, 
02/12/2018 11,14.69999981,13.10000038,13.78833335, 
02/12/2018 12,15.60000038,14.69999981,15.27833322, 
02/12/2018 13,18.39999962,15.69999981,17.01333342, 
02/12/2018 14,19.20000076,18.20000076,18.73833332, 
02/12/2018 15,20.89999962,19,19.98833313, 
02/12/2018 16,19.39999962,16.79999924,17.84166679, 
02/12/2018 17,16.79999924,15.39999962,16.09666672, 
02/12/2018 18,15.39999962,14.39999962,14.88333332, 
02/12/2018 19,14.39999962,13.60000038,13.9188679, 
02/12/2018 20,13.60000038,12.30000019,12.99166668, 
02/12/2018 21,12.30000019,11.19999981,11.675, 
02/12/2018 22,11.19999981,10.80000019,10.95833317, 
02/12/2018 23,10.89999962,10.69999981,10.76499991, 
02/13/2018 00,10.89999962,10.39999962,10.67166669, 
02/13/2018 01,10.69999981,10.30000019,10.48499996, 
02/13/2018 02,11,10.39999962,10.62499997, 
02/13/2018 03,11.60000038,10.89999962,11.14666665, 
02/13/2018 04,11.89999962,11,11.65166664, 
02/13/2018 05,11,9.5,10.20166664, 
02/13/2018 06,9.399999619,9.199999809,9.298333263, 
02/13/2018 07,9.399999619,9.100000381,9.266666555, 
02/13/2018 08,10,9.300000191,9.667272689, 
02/13/2018 09,12,10.10000038,10.94166667, 
02/13/2018 10,15.5,12,13.97833333, 
02/13/2018 11,16.89999962,15.39999962,16.12000001, 
02/13/2018 12,17.70000076,16.5,17.2516668, 
02/13/2018 13,18.70000076,17.60000038,18.13999999, 
02/13/2018 14,18.79999924,18.10000038,18.45166639, 
02/13/2018 15,18.39999962,17.60000038,17.96333307, 
02/13/2018 16,18.10000038,17.20000076,17.68166682, 
02/13/2018 17,17.10000038,15.89999962,16.42166672, 
02/13/2018 18,15.89999962,15.19999981,15.49166663, 
02/13/2018 19,15.19999981,14.30000019,14.78333332, 
02/13/2018 20,14.30000019,13.60000038,14.08666673, 
02/13/2018 21,13.60000038,12.80000019,13.1366667, 
02/13/2018 22,12.69999981,11.80000019,12.20666671, 
02/13/2018 23,11.80000019,11.30000019,11.5716668, 
02/14/2018 00,11.60000038,10.80000019,11.275, 
02/14/2018 01,10.80000019,10.19999981,10.51666663, 
02/14/2018 02,10.19999981,10.10000038,10.1266669, 
02/14/2018 03,10.19999981,9.399999619,9.775438493, 
02/14/2018 04,9.399999619,8.699999809,8.961666679, 
02/14/2018 05,8.699999809,8.100000381,8.45666666, 
02/14/2018 06,8.5,8.100000381,8.321666638, 
02/14/2018 07,9.199999809,8.399999619,8.661666648, 
02/14/2018 08,12,9.300000191,10.63666663, 
02/14/2018 09,15.10000038,11.89999962,13.86333332, 
02/14/2018 10,17.5,15,16.57833362, 
02/14/2018 11,19.5,17.39999962,18.43666665, 
02/14/2018 12,19.60000038,19.20000076,19.4066666, 
02/14/2018 13,20.5,19.29999924,19.78813556, 
02/14/2018 14,20.29999924,19.20000076,19.73499991, 
02/14/2018 15,19.70000076,18.89999962,19.35254236, 
02/14/2018 16,19.10000038,17.70000076,18.28833338, 
02/14/2018 17,17.70000076,16.70000076,17.22000001, 
02/14/2018 18,16.70000076,15.5,16.09166683, 
02/14/2018 19,15.5,14.39999962,15.02666666, 
02/14/2018 20,14.5,13.5,13.91500003, 
02/14/2018 21,13.60000038,11.80000019,12.56833329, 
02/14/2018 22,12.10000038,11.69999981,11.90666666, 
02/14/2018 23,11.80000019,10.39999962,11.22333337, 
02/15/2018 00,10.39999962,9.800000191,10.14833333, 
02/15/2018 01,10.19999981,9.300000191,9.648333184, 
02/15/2018 02,9.300000191,8.5,8.908333381, 
02/15/2018 03,8.5,8.100000381,8.285000022, 
02/15/2018 04,8.100000381,7.199999809,7.566666698, 
02/15/2018 05,8,7.199999809,7.626666657, 
02/15/2018 06,7.699999809,7.400000095,7.556666613, 
02/15/2018 07,9.199999809,7.400000095,7.986666687, 
02/15/2018 08,12.69999981,9.199999809,11.0983333, 
02/15/2018 09,15.30000019,12.69999981,14.37000006, 
02/15/2018 10,18.39999962,15.30000019,17.0933334, 
02/15/2018 11,20.39999962,18.10000038,19.04333337, 
02/15/2018 12,21.70000076,20,20.95500005, 
02/15/2018 13,22.89999962,21.39999962,22.44333331, 
02/15/2018 14,23.10000038,22.10000038,22.45500011, 
02/15/2018 15,22.70000076,21.79999924,22.14999994, 
02/15/2018 16,22.20000076,20.5,21.57307717, 
02/15/2018 17,20.39999962,18,18.8829268, 
02/15/2018 18,17.89999962,16.60000038,17.2500001, 
02/15/2018 19,16.60000038,15.39999962,16.00500005, 
02/15/2018 20,15.39999962,14.19999981,14.64166667, 
02/15/2018 21,14.19999981,13.10000038,13.52333334, 
02/15/2018 22,13.10000038,12.39999962,12.77037038, 
02/15/2018 23,12.69999981,11.60000038,12.00333335, 
02/16/2018 00,11.60000038,11,11.23833329, 
02/16/2018 01,11,10.30000019,10.63166666, 
02/16/2018 02,10.30000019,9.800000191,10.06833336, 
02/16/2018 03,9.899999619,9.399999619,9.648333311, 
02/16/2018 04,9.899999619,9.300000191,9.433333174, 
02/16/2018 05,10.60000038,9.899999619,10.31166666, 
02/16/2018 06,11.30000019,10.60000038,10.95614038, 
02/16/2018 07,11.80000019,11.30000019,11.51333326, 
02/16/2018 08,13,11.69999981,12.12166667, 
02/16/2018 09,14.39999962,13,13.68833324, 
02/16/2018 10,17.70000076,14.5,15.71500003, 
02/16/2018 11,18,16.20000076,17.08000005, 
02/16/2018 12,20,17.5,19.19000006, 
02/16/2018 13,21.20000076,19.89999962,20.65833333, 
02/16/2018 14,21,19.89999962,20.41499993, 
02/16/2018 15,20.60000038,19.70000076,20.23833329, 
02/16/2018 16,20.10000038,18.60000038,19.33333333, 
02/16/2018 17,18.60000038,16.79999924,17.61833321, 
02/16/2018 18,16.70000076,15.39999962,15.97666678, 
02/16/2018 19,15.39999962,14.69999981,14.96499999, 
02/16/2018 20,14.89999962,14.10000038,14.42666666, 
02/16/2018 21,14.10000038,13.30000019,13.60833327, 
02/16/2018 22,13.30000019,12.69999981,12.92666664, 
02/16/2018 23,12.69999981,11.69999981,12.19333331, 
02/17/2018 00,11.69999981,11.10000038,11.4066668, 
02/17/2018 01,12,11.19999981,11.81333329, 
02/17/2018 02,12.10000038,12,12.03166679, 
02/17/2018 03,12.19999981,12,12.1533333, 
02/17/2018 04,12.10000038,11.89999962,11.99499998, 
02/17/2018 05,12,11.69999981,11.89833331, 
02/17/2018 06,11.69999981,11.5,11.61500025, 
02/17/2018 07,12.30000019,11.60000038,11.87333344, 
02/17/2018 08,13.80000019,12.30000019,12.97241389, 
02/17/2018 09,16.5,13.80000019,15.05000006, 
02/17/2018 10,18.20000076,16.39999962,17.27166681, 
02/17/2018 11,19.20000076,18,18.58666674, 
02/17/2018 12,20.89999962,19.29999924,20.04166676, 
02/17/2018 13,20.79999924,19.29999924,19.91833321, 
02/17/2018 14,20.60000038,19.29999924,19.99166667, 
02/17/2018 15,20.10000038,19.29999924,19.75166658, 
02/17/2018 16,20.10000038,17.60000038,18.70833314, 
02/17/2018 17,17.60000038,15.80000019,16.62500005, 
02/17/2018 18,15.80000019,15.30000019,15.4449999, 
02/17/2018 19,15.39999962,14.69999981,15.04999997, 
02/17/2018 20,14.69999981,14.10000038,14.42000003, 
02/17/2018 21,14.10000038,13.5,13.8349999, 
02/17/2018 22,13.39999962,12.60000038,12.9916667, 
02/17/2018 23,12.5,12,12.25999993, 
02/18/2018 00,12,11.19999981,11.6483333, 
02/18/2018 01,11.19999981,10.69999981,10.93499991, 
02/18/2018 02,10.69999981,9.899999619,10.2399999, 
02/18/2018 03,9.899999619,9,9.456666676, 
02/18/2018 04,9.399999619,8.800000191,9.128333298, 
02/18/2018 05,8.800000191,8.5,8.571666749, 
02/18/2018 06,8.800000191,8.5,8.668333371, 
02/18/2018 07,10.30000019,8.699999809,9.299999968, 
02/18/2018 08,12.69999981,10.30000019,11.2666667, 
02/18/2018 09,15.39999962,12.69999981,14.14333336, 
02/18/2018 10,17.79999924,15.19999981,16.37499998, 
02/18/2018 11,19.60000038,17.5,18.3508475, 
02/18/2018 12,20.29999924,18.70000076,19.4416667, 
02/18/2018 13,21.29999924,19.79999924,20.4399999, 
02/18/2018 14,19.89999962,18.5,19.05000013, 
02/18/2018 15,20.20000076,19.10000038,19.55500002, 
02/18/2018 16,19.39999962,17.89999962,18.87999996, 
02/18/2018 17,17.89999962,16.29999924,16.82999989, 
02/18/2018 18,16.20000076,15.10000038,15.68000002, 
02/18/2018 19,15.10000038,14.39999962,14.69166665, 
02/18/2018 20,14.39999962,13.80000019,14.02999988, 
02/18/2018 21,13.89999962,13.60000038,13.7916667, 
02/18/2018 22,13.69999981,12.60000038,13.22280703, 
02/18/2018 23,12.60000038,11.80000019,12.25666668, 
02/19/2018 00,11.80000019,11.60000038,11.695, 
02/19/2018 01,11.60000038,10.69999981,11.05666663, 
02/19/2018 02,10.69999981,10.10000038,10.4716667, 
02/19/2018 03,10.10000038,9.399999619,9.661666743, 
02/19/2018 04,9.399999619,9.100000381,9.231666676, 
02/19/2018 05,9,8.800000191,8.889999994, 
02/19/2018 06,9,8.600000381,8.893877497, 
02/19/2018 07,10,9,9.436666584, 
02/19/2018 08,12.69999981,10.10000038,11.35833338, 
02/19/2018 09,15.39999962,12.69999981,14.17666667, 
02/19/2018 10,17.89999962,15.30000019,16.4033333, 
02/19/2018 11,19.5,17.5,18.50500002, 
02/19/2018 12,20.20000076,18.79999924,19.50000011, 
02/19/2018 13,20.5,19.70000076,20.15833321, 
02/19/2018 14,20.5,19.60000038,20.03166666, 
02/19/2018 15,20.5,19.20000076,19.9233333, 
02/19/2018 16,19.20000076,18.39999962,18.83000021, 
02/19/2018 17,18.39999962,16.70000076,17.55666666, 
02/19/2018 18,16.70000076,15.60000038,16.03500001, 
02/19/2018 19,15.60000038,14.69999981,15.21166666, 
02/19/2018 20,14.69999981,14.10000038,14.44666661, 
02/19/2018 21,14.10000038,13,13.57500003, 
02/19/2018 22,13,12,12.55499999, 
02/19/2018 23,12,11.30000019,11.72833314, 
02/20/2018 00,11.30000019,10.69999981,11.0166666, 
02/20/2018 01,10.69999981,10,10.27666672, 
02/20/2018 02,10.19999981,10.10000038,10.17833327, 
02/20/2018 03,10.10000038,9.399999619,9.624999825, 
02/20/2018 04,9.399999619,9.100000381,9.245000045, 
02/20/2018 05,9.300000191,9.100000381,9.193333308, 
02/20/2018 06,9.100000381,8.800000191,8.981666676, 
02/20/2018 07,10.19999981,9,9.49333334, 
02/20/2018 08,12.89999962,10.30000019,11.49666665, 
02/20/2018 09,15.5,13,14.32833325, 
02/20/2018 10,17.70000076,15.19999981,16.32000014, 
02/20/2018 11,20,17.70000076,18.82999992, 
02/20/2018 12,21,19.5,20.37166665, 
02/20/2018 13,21,19.10000038,19.81166671, 
02/20/2018 14,19.89999962,19,19.37333323, 
02/20/2018 15,19.39999962,18.60000038,18.96166684, 
02/20/2018 16,18.70000076,17.20000076,18.1333334, 
02/20/2018 17,17.29999924,16.20000076,16.77833344, 
02/20/2018 18,16.10000038,15.30000019,15.67, 
02/20/2018 19,15.39999962,15,15.20000016, 
02/20/2018 20,15.19999981,14.30000019,14.65438587, 
02/20/2018 21,14.30000019,13.19999981,13.79499997, 
02/20/2018 22,13.19999981,12.5,12.82499995, 
02/20/2018 23,12.5,11.80000019,11.96999997, 
02/21/2018 00,11.89999962,11,11.49166665, 
02/21/2018 01,11,10.19999981,10.6866667, 
02/21/2018 02,10.30000019,9.699999809,9.994999981, 
02/21/2018 03,9.800000191,9.399999619,9.549999952, 
02/21/2018 04,9.5,9.199999809,9.391666444, 
02/21/2018 05,9.300000191,9,9.143333387, 
02/21/2018 06,9.399999619,9.300000191,9.374999762, 
02/21/2018 07,10.60000038,9.300000191,9.8133334, 
02/21/2018 08,13.39999962,10.69999981,11.6083333, 
02/21/2018 09,15.69999981,13.5,14.46500006, 
02/21/2018 10,18,15.69999981,16.88833329, 
02/21/2018 11,19.29999924,18.10000038,18.54000012, 
02/21/2018 12,20.79999924,19,19.92166669, 
02/21/2018 13,20.5,19.5,19.92166656, 
02/21/2018 14,20.60000038,19.70000076,20.25166667, 
02/21/2018 15,20.60000038,19.5,20.14666659, 
02/21/2018 16,19.60000038,18.70000076,19.1266669, 
02/21/2018 17,18.60000038,17.10000038,17.83666668, 
02/21/2018 18,17.10000038,16.10000038,16.59333324, 
02/21/2018 19,16.10000038,15.30000019,15.74833333, 
02/21/2018 20,15.39999962,14.19999981,14.82166675, 
02/21/2018 21,14.19999981,13.10000038,13.62000004, 
02/21/2018 22,13.10000038,12.19999981,12.67333339, 
02/21/2018 23,12.19999981,11.69999981,11.87500005, 
