month,day,baar,time,eldata,tmdata,hddata
9,1,1,24,0.8,,
9,2,2,1,0.8,,
9,2,2,2,0.7,,
9,2,2,3,0.7,,
9,2,2,4,0.6,,
9,2,2,5,0.7,,
9,2,2,6,1.1,,
9,2,2,7,1.2,,
9,2,2,8,1.8,,
9,2,2,9,2.2,,
9,2,2,10,2.1,,
9,2,2,11,2.1,,
9,2,2,12,2.4,,
9,2,2,13,2.6,,
9,2,2,14,2.4,,
9,2,2,15,2,,
9,2,2,16,2.2,,
9,2,2,17,2.2,,
9,2,2,18,2.4,,
9,2,2,19,2.5,,
9,2,2,20,2.4,,
9,2,2,21,2.1,,
9,2,2,22,1.8,,
9,2,2,23,1.2,,
